ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783347993044; 3347993047,TEXTLAND OBERÖSTERREICH,,Ahrensburg,tredition,2023,158,KUvée,,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783347993037; 3347993039,TEXTLAND OBERÖSTERREICH,,Ahrensburg,tredition,2023,158,KUvée,,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783926800565; 3926800569,Tinnitusch,1. Auflage,Kaarst,Gill-Verlag,2023,80,,"Kahlen, Nikolaus Josef",,,,Anthologie; Lyrik,ger,
9788396582393,Ulotność chwili,,Krefeld,Kazimierz Linda,2023,367,,"Orlowski, Barbara",,,,Anthologie; Lyrik,pol; ger,
9783902964618; 3902964618,Umwelt und Natur,,Bergheim,Mackingerverlag,2023,100,,"Ostertag, Heiger; Wiertz, Cleo A.",,,,Anthologie; Lyrik,ger,
9783943275711; 394327571X,Unterm Tannenbaum,1. Auflage,Berlin,Edition Dornbrunnen,2023,213,"Baum, Lyman Frank; Bergen, E. von; Brehm, Alfred; Busch, Wilhelm; Collodi, Carlo; Dahn, Felix; Eulenburg, Philipp Graf zu; Ganghofer, Ludwig; Goethe, Johann Wolfgang von; d’Ivoy, Paul; Kraft, Robert; London, Jack; May, Karl; Rückert, Friedrich; Sacher-Masoch, Leopold von; Sachse, Max; Stark, Adolf; Stevenson, Robert Louis; Verne, Jules; Wallace, Edgar","Schulz, Sven-R.",,,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783756202041; 3756202046,Unterwegs zu DIR,1. Auflage,Norderstedt,BoD – Books on Demand,2023,120,"Joos, Peter",,,,,Lyrik,ger,
9783757847302; 375784730X,Vivaldi für den Marder,1. Auflage,Norderstedt,BoD – Books on Demand,2023,92,"Over, Jutta",,,,,Lyrik,ger,
9783758300998; 3758300991,Vorsicht! Ansteckend!,1. Auflage,Norderstedt,BoD – Books on Demand,2023,114,"Lipski, Edeltraud; Hartung-Czaja, Christine; Peters, Joachim; Weinrich, Silva; Pelz, Gisela; Müller, Gero",,,,,Lyrik,ger,
9783756815081; 3756815080,Welt der Heimatsagen,1. Auflage,Norderstedt,BoD – Books on Demand,2023,260,"Hahmann, Ernst-Ulrich",,,,,Lyrik,ger,
9783347994300; 3347994302,"Weltenbummler-Anekdoten, besondere, persönliche Erlebnisse im Kontakt mit den Menschen vor Ort und ihrer Kultur.",,Ahrensburg,tredition,2023,136,"Möbius, Karin",,,,,Romanhafte Biographien,ger,
9783869712772,Wilde Geschichten,1. Auflage,Köln,Galiani Berlin,2023,284,"Tieck, Ludwig","Bong, Jörg; Borgards, Roland",,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783741275357; 3741275352,Wind von Achtern,1. Auflage,Norderstedt,BoD – Books on Demand,2023,272,"Spanuth, Thorsten",,,,,Romanhafte Biographien,ger,
9783757515386; 3757515382,Wo die Strothe einen Bogen macht,,München,Martin Lüning,2023,303,"Lüning, Martin",,,,,Anthologie; Romanhafte Biographien,ger,
9783902964519; 3902964510,Wortwellen,,Bergheim bei Salzburg,Mackingerverlag,2023,119,"Strauß-Synesiou, Sybille; Löhe, Sara; Heselschwerdt, Elke",,,,,Anthologie; Lyrik,ger,
9783757883249; 3757883241,zuckersüß & knüppelhart,1. Auflage,Norderstedt,BoD – Books on Demand,2023,76,"Naber, Jörg Wilhelm",,,,,Lyrik,ger,
9783757885922; 3757885929,Zwischen Stress und Sternenglitzer,1. Auflage,Norderstedt,BoD – Books on Demand,2023,136,"Lenz-Tichai, Ruth; Wagener, Lydia",,,,,Lyrik,ger,
9783982477367; 3982477360,Adventskalender-Geschichten,1. Auflage,Ettlingen,Rosenpark Geschichten,2022,96,"Alaina, Buffalo",,,,"Petra, Bloch",Romanhafte Biographien,ger; ger,
9783740716547; 3740716541,Alles muss raus,1. Auflage,Norderstedt,TWENTYSIX CRIME,2022,208,"Herrmann, Helmut",,,,,Historische Kriminalromane,ger,
9791220126762,Alles nur Geschwätz,Erstausgabe,Berlin,Europa Buch,2022,317,"Simon, Lothar",,,,,Anthologie; Lyrik,ger,
9783756504749; 3756504743,als die Götter sterben mussten,3. Auflage,Berlin,epubli,2022,212,"Brünjes, Hermann",,,,,Romanhafte Biographien,ger,
9783969403075; 3969403073,Alter Wein in Poesie,,Leipzig,Engelsdorfer Verlag,2022,146,"Ehl, Karin",,,,,Anthologie; Lyrik,ger,
9783756557554; 3756557553,Am Ende des Tages,1. Auflage,Berlin,epubli,2022,64,"Kubat, Mona",,,,,"Lyrik, Dramatik",ger,
9783969820377; 3969820375,An des Abgrunds schmalem Saume,1. Auflage,Berlin,Quintus,2022,480,"Leifhelm, Hans","Czapla, Ralf Georg",,,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783966375054; 3966375052,An diesem Dienstag,1. Auflage,Hamburg,Gröls Verlag,2022,104,"Borchert, Wolfgang","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9786067995626,Antologie de poezie popularǎ,,Cluj,Limes,2022,306,,"Blaga, Lucian",,,,Anthologie; Lyrik,ger; rum,
9783936980592,Atempause,,Freiberg (Sachsen),Drei Birken Verlag,2022,102,"Walter, Ursula",,,,,Anthologie; Lyrik,ger,
9783932005954; 3932005953,Auf Abwegen,,Bonn,Arachne Verlag,2022,168,"Falaki, Kamiab",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783754936948; 3754936948,Aus der Luft gegriffen,1. Auflage,Berlin,epubli,2022,304,"Klimke, Ulf","Klimke, Sonja",,,,Romanhafte Biographien,ger,
9783988284488; 3988284483,Ausgewählte Erzählungen,1. Auflage,Hamburg,Gröls Verlag,2022,124,"Tolstoi, Leo","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783988283481; 3988283487,Ausgewählte Erzählungen,1. Auflage,Hamburg,Gröls Verlag,2022,124,"Tolstoi, Leo","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783902928214; 3902928212,Ausm Lebn griffa,,Pottenbrunn,L & L Verlag,2022,143,"Girsch, Veronika",,,,"Funk, Margit",Anthologie; Lyrik,ger,
9783756206087; 3756206084,Begrenzt beglückt - und grenzenlos genervt,1. Auflage,Norderstedt,BoD – Books on Demand,2022,136,"Conrad, Ulrich; Rodenberg, Karl",,,,,Romanhafte Biographien,ger,
9783756202539; 3756202534,Beim Verleger,1. Auflage,Norderstedt,BoD – Books on Demand,2022,104,"Johler, Jens",,,,,Romanhafte Biographien,ger,
9783902061348; 3902061340,Bisamberg und seine Vororte,,Langenzersdorf,Edition Weinviertel,2022,196,"Steiner, Hannes",,,,,Fiktionale Darstellung; Romanhafte Biographien,ger,
9783756295012; 375629501X,Da können Sie was erleben,1. Auflage,Norderstedt,BoD – Books on Demand,2022,98,"Waldner, Barbara",,,,,Romanhafte Biographien,ger,
9783150183021,Das Meer,Veränderter Nachdruck,Ditzingen,Reclam,2022,132,,"Wüstner, Andrea",,,,Anthologie; Lyrik,ger,
9783986480165; 3986480161,Das verflixte WEG,1. Auflage,Bernau,Verlag Andrea Schröder,2022,72,"Richter, Wolfgang",,,,,Anthologie; Lyrik,ger,
9783948540227,Dazwischen das Leben,1. Auflage,Düren,Puput Books,2022,66,"Schildgen, Sabine",,,,,Anthologie; Lyrik,ger,
9783756822645; 3756822648,Dem Alltag,1. Auflage,Norderstedt,BoD – Books on Demand,2022,64,"Eiselt, Vincent Alexander",,,,,Lyrik,ger,
9783944122380; 3944122380,Der Sandmann,1. Auflage,Leipzig,OPEN HOUSE,2022,288,"Hoffmann, E.T.A.; Freud, Sigmund","Höltschl, Rainer",,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783988281234; 3988281239,Der Schneesturm,1. Auflage,Hamburg,Gröls Verlag,2022,152,"Puškin, Aleksandr Sergeevič","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783988282231; 3988282235,Der Schneesturm,1. Auflage,Hamburg,Gröls Verlag,2022,152,"Puškin, Aleksandr Sergeevič","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783903406001; 3903406007,Der Tag ohne Abend,Lizenzausgabe mit Genehmigung des Paul Zsolnay Verlages Wien,Wien,Brot und Spiele Verlag,2022,61,"Perutz, Leo",,,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783730611692; 3730611690,Der Torso,,Köln,Anaconda,2022,143,"Langgässer, Elisabeth",,,,,Fiktionale Darstellung; Erzählende Literatur; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783150142660; 3150142660,Deutsche Gedichte,,Ditzingen,Reclam,2022,432,,"Bode, Dietrich",,,,Anthologie; Lyrik,ger,
9783863563509; 3863563506,Die Bewegung der Antillen unter der Schädeldecke,"Erweiterte, kritische Neuauflage 2022 mit einem einleitenden Essay von Prof. Dr. Waldemar Fromm und einer soziokulturellen Kontextualisierung von Prof. Dr. Anton Sterbling",Ludwigsburg,Pop Verlag Literatur,2022,281,"Wagner, Richard; Söllner, Werner; Bossert, RolfFranz Hodjak; Hodjak, Franz; Totok, William; Seiler, Hellmut; Hensel, Klaus; Samson, Horst; Britz, Helmut; Lippet, Johann","Fromm, Walter; Pop Traian, Traian",,,"Sterbling, Anton; Fromm, Waldemar",Anthologie; Lyrik,ger,
9783988281906; 3988281905,Die Edda,1. Auflage,Hamburg,Gröls Verlag,2022,332,"Simrock, Karl","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783756844456; 3756844455,Die Ente auf der Wäscheleine,1. Auflage,Norderstedt,BoD – Books on Demand,2022,104,"Bröcker-Wagner, Karin",,,,,Romanhafte Biographien,ger,
9783966375061; 3966375060,Die Hundeblume,1. Auflage,Hamburg,Gröls Verlag,2022,100,"Borchert, Wolfgang","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783966373661; 3966373661,Die Hundeblume,1. Auflage,Hamburg,Gröls Verlag,2022,100,"Borchert, Wolfgang","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783966622240; 3966622246,"Die Lüge, Erzählungen",Der Neusatz des Textes folgt der Ausgabe Dresden und Leipzig 1902.,Berlin,Boer Verlag,2022,144,"Andrejew, Leonid",,"Hornstein, Nadja",,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783966375535; 3966375532,Die Märchenwiese,1. Auflage,Hamburg,Gröls Verlag,2022,128,"Dauthendey, Elisabeth","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783966374132; 3966374137,Die Märchenwiese,1. Auflage,Hamburg,Gröls Verlag,2022,128,"Dauthendey, Elisabeth","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783780220042; 3780220040,Die Rose von Ernstthal,Erste Auflage,Bamberg,Karl-May-Verlag,2022,511,"May, Karl","Biermann, Joachim; Sperveslage, Gunnar",,,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur,ger,
9783756217113; 3756217116,Dort wo mein Herz stehen bleibt,1. Auflage,Norderstedt,BoD – Books on Demand,2022,158,"Kosmos, Rosa Justitia",,,,,Lyrik,ger,
9783756214822; 3756214826,Ein Brief an Satan,1. Auflage,Norderstedt,BoD – Books on Demand,2022,100,"Aman, M.",,,,,Lyrik,ger,
9783756886487; 3756886484,Ein Held in der Buttermilch,1. Auflage,Norderstedt,BoD – Books on Demand,2022,124,"Bunjes, Ulrich",,,,,Lyrik,ger,
9783755781882; 3755781883,Ein kleines Baum- und Natur-Büchlein,1. Auflage,Norderstedt,BoD – Books on Demand,2022,30,"Sültz, Renate; Sültz, Uwe H.",,,,,Lyrik,ger,
9783966623179; 396662317X,Ein Stück Lebensgeschichte,"Der Text des vorliegenden Neusatzes folgt der Ausgabe von 1909 und 1920, erschienen im Albert Langen Verlag München.",Berlin,Boer Verlag,2022,300,"Lagerlöf, Selma",,"Franzos, Marie",,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783756861538; 3756861538,Erinnerungen,2. Auflage,Norderstedt,BoD – Books on Demand,2022,52,"Grimm, Traute",,,,,Lyrik,ger,
9783756292165; 3756292169,Erzähl' doch keine Geschichten,1. Auflage,Norderstedt,BoD – Books on Demand,2022,180,"Erlenwein, Peter",,,,,Romanhafte Biographien,ger,
9783988284808; 3988284807,Erzählungen,1. Auflage,Hamburg,Gröls Verlag,2022,192,"Tschechow, Anton","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783988283801; 3988283800,Erzählungen,1. Auflage,Hamburg,Gröls Verlag,2022,192,"Tschechow, Anton","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783966622646; 3966622645,"Erzählungen, Band 1","Der Text des Neusatzes folgt den Erstausgaben, Revision nach der Ausgabe von 1961.",Berlin,Boer Verlag,2022,440,"Schnitzler, Arthur",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783966622653; 3966622653,"Erzählungen, Band 2","Der Text des Neusatzes folgt den Erstausgaben, Revision nach der Ausgabe von 1961.",Berlin,Boer Verlag,2022,432,"Schnitzler, Arthur",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783966622660; 3966622661,"Erzählungen, Band 3","Der Text des Neusatzes folgt den Erstausgaben, Revision nach der Ausgabe von 1961.",Berlin,Boer Verlag,2022,456,"Schnitzler, Arthur",,,,,Erzählende Literatur: Hauptwerk vor 1945,ger,
9783756802425; 3756802426,Essig und Öl wie das Leben,2. Auflage,Norderstedt,BoD – Books on Demand,2022,240,"Hackl, Gernot",,,,,Lyrik,ger,
9783945896037; 3945896037,Fallobst,2. überarbeitete Auflage,Kempten,manï Verlag,2022,125,"Weixler, Annemaria",,,,,Anthologie; Lyrik,ger,
9783754963395; 3754963392,FLUCH &amp; SEGEN,1. Auflage,Berlin,epubli,2022,128,"Novy, Michael",,,,,Romanhafte Biographien,ger,
9783837225341; 3837225348,Frankfurter Geschichten in Gedichten,,Frankfurt a.M.,August von Goethe Literaturverlag,2022,77,"Chaffin-Schäfer, Nicole",,,,"Chaffin-Schäfer, Nicole",Anthologie; Lyrik,ger,
9783755756637; 3755756633,"Für Führer, Volk und Vaterland - Erinnerungen an einen Krieg",1. Auflage,Norderstedt,BoD – Books on Demand,2022,548,"Grabowski, Hans-Ludwig",,,,,Romanhafte Biographien,ger,
9783756861040; 375686104X,Gedankenwelt - inTime,,Norderstedt,BoD – Books on Demand,2022,232,"Bodany, Christian","Kämmle, Bodo",,,,Anthologie; Lyrik,ger,
9783756546510; 3756546519,Gedichte und Geschichten aus dem Leben,2. Auflage,Berlin,epubli,2022,48,"Diburger, Jens",,,,,"Lyrik, Dramatik",ger,
9783985277773; 398527777X,Gedichteband 4,,Remscheid,Rediroma-Verlag,2022,283,"Rehmann, Horst",,,,,Anthologie; Lyrik,ger,
9783985273942; 3985273944,"Gedichte, Gedanken, Geschichten",,Remscheid,Rediroma-Verlag,2022,281,"Kurze, Werner",,,,,Anthologie; Lyrik,ger,
9783988280367; 3988280364,Geschichte vom heiligen Trinker,1. Auflage,Hamburg,Gröls Verlag,2022,148,"Roth, Joseph","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783988280947; 3988280941,Geschichte vom heiligen Trinker,1. Auflage,Hamburg,Gröls Verlag,2022,148,"Roth, Joseph","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783966376587; 396637658X,Geschichten aus dem Wiener Wald,1. Auflage,Hamburg,Gröls Verlag,2022,112,"von Horváth, Ödön","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783966378581; 3966378582,Geschichten aus dem Wiener Wald,1. Auflage,Hamburg,Gröls Verlag,2022,112,"von Horváth, Ödön","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783969210130; 3969210135,Geschichten aus der Medizin,1. Auflage,Gerolzhofen,Wiesenburg Verlag,2022,229,"Kozák, Joachim",,,,"Kozák, Joachim",Anthologie; Lyrik,ger,
9783903303607; 3903303607,Geschichten aus Radenthein und Umgebung,,Glödnitz,Memoiren-Verlag Bauschke,2022,204,"Schwaiger, Gottlieb","Schwaiger, Gottfried",,,,Anthologie; Lyrik,ger,
9783756212385; 3756212386,Geschichten der Welt,1. Auflage,Norderstedt,BoD – Books on Demand,2022,116,"von Holt, Hans",,,,,Lyrik,ger,
9783988281364; 3988281360,Geschichten vom lieben Gott,1. Auflage,Hamburg,Gröls Verlag,2022,120,"Rilke, Rainer Maria","Gröls-Verlag, Redaktion",,,,Dramatik; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783988282361; 3988282367,Geschichten vom lieben Gott,1. Auflage,Hamburg,Gröls Verlag,2022,120,"Rilke, Rainer Maria","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783737409896,Geschichten vom lieben Gott und weitere Novellen,3. Auflage,Wiesbaden,S. Marix Verlag,2022,173,"Rilke, Rainer Maria",,,,,Anthologie; Lyrik,ger,
9783756275762; 3756275760,Geschichten zum Vorlesen,1. Auflage,Norderstedt,BoD – Books on Demand,2022,92,,"Geiger-Käsmeier, Gabi",,,,Lyrik,ger,
9783754329764; 3754329766,Glück gehabt,2. Auflage,Norderstedt,BoD – Books on Demand,2022,104,"Haas, Peter",,,,,Lyrik,ger,
9783966623148; 3966623145,Gösta Berling,"Der Text des vorliegenden Neusatzes folgt der zweibändigen Ausgabe von 1919, erschienen im Insel Verlag Leipzig.",Berlin,Boer Verlag,2022,520,"Lagerlöf, Selma",,"Mann, Mathilde",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783947373796; 3947373791,Goethe und Tschechow - kühler Kopf und warmes Herz,,Weilerswist-Metternich,Dittrich,2022,169,"Laufenberg, Walter",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945; Romanhafte Biographien; Erzählende Literatur,ger,
9783757502089; 3757502086,Gott &amp; die Welt,1. Auflage,Berlin,epubli,2022,148,"Göttel, Carsten",,,,,"Lyrik, Dramatik",ger,
9783988286710; 3988286710,Grusel-Geschichten,1. Auflage,Hamburg,Gröls Verlag,2022,124,"Poe, Edgar Allan","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783988285713; 3988285714,Grusel-Geschichten,1. Auflage,Hamburg,Gröls Verlag,2022,124,"Poe, Edgar Allan","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783948592530; 3948592535,Gut behütet von Mord zu Mord,Erste Auflage,Desloch,Ashera Verlag,2022,292,"Carpenter, Tanya",,,,,Fiktionale Darstellung; Historische Kriminalromane,ger,
9783754385340; 3754385348,Gute und schlechte Tage,2. Auflage,Norderstedt,BoD – Books on Demand,2022,156,"Schleidt, Elke",,,,,Romanhafte Biographien,ger,
9783756826346; 3756826341,Hein und Hinnerk,1. Auflage,Norderstedt,BoD – Books on Demand,2022,44,"Bliss, Hans-Joachim",,,,,Lyrik,ger,
9783988283528; 3988283525,Herr und Knecht & Iljas,1. Auflage,Hamburg,Gröls Verlag,2022,128,"Tolstoi, Leo","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783988282491; 3988282499,Humor - Lustige Geschichten,1. Auflage,Hamburg,Gröls Verlag,2022,192,"Schmidt, Maximilian","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783988281494; 3988281492,Humor - Lustige Geschichten,1. Auflage,Hamburg,Gröls Verlag,2022,192,"Schmidt, Maximilian","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783755791737; 3755791730,Ich schreibe auf ein Stück Papier,1. Auflage,Norderstedt,BoD – Books on Demand,2022,124,"Ambros, Jürgen",,,,,Lyrik,ger,
9783966378956; 3966378957,Indische Erzählungen,1. Auflage,Hamburg,Gröls Verlag,2022,124,"Kipling, Rudyard","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783966376952; 3966376954,Indische Erzählungen,1. Auflage,Hamburg,Gröls Verlag,2022,124,"Kipling, Rudyard","Gröls-Verlag, Redaktion",,,,Dramatik,ger,
9783948750947; 3948750947,Jemandsland,,Schönebeck (Elbe),Moloko Print,2022,260,"Steiner, Theo; Giard, Sevrina; Schulze, Detlef",,,,"Steiner, Theo; Giard, Sevrina",Bildband,ger,
9783347463813; 3347463811,""" ... jetzt bräuchten wir 'nen Pflegedienst""",,Hamburg,tredition,2022,136,"Pflegedienst, Rückenwind; Andrae, Helga; blumenleere; Borchers, Ulrich; Grüner, Camilla; Hagen, Jo; Lorenzen, Finn; Müller, Dörte; Rauch, Marco; Schätte, Lena; Schmidt, Johanna; Schnabel, Sigune; Scholze, Faye; Schrapper, Heike; Sonnberger, Birgit; Tucholski, Tobias; Jennerjahn-Hakenes, Birgit; Garcia Beier, Susanne; Vidal, Marleen; Wareka, Michaela; Weippert, Sabine; Zech, Andrea; Schwarz, Angela","Pflegedienst, Rückenwind",,,"Stern, Monika","Unterhaltung, Gemischte Anthologien; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur",ger,
9783347463851; 3347463854,""" ... jetzt bräuchten wir 'nen Pflegedienst""",,Hamburg,tredition,2022,136,"Pflegedienst, Rückenwind; Andrae, Helga; blumenleere; Borchers, Ulrich; Grüner, Camilla; Hagen, Jo; Lorenzen, Finn; Müller, Dörte; Rauch, Marco; Schätte, Lena; Schmidt, Johanna; Schnabel, Sigune; Scholze, Faye; Schrapper, Heike; Sonnberger, Birgit; Tucholski, Tobias; Jennerjahn-Hakenes, Birgit; Garcia Beier, Susanne; Vidal, Marleen; Wareka, Michaela; Weippert, Sabine; Zech, Andrea; Schwarz, Angela","Pflegedienst, Rückenwind",,,"Stern, Monika","Unterhaltung, Gemischte Anthologien; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur",ger,
9783347463875; 3347463870,""" ... jetzt bräuchten wir 'nen Pflegedienst""",Großdruckausgabe,Hamburg,tredition,2022,168,"Pflegedienst, Rückenwind; Andrae, Helga; blumenleere; Borchers, Ulrich; Grüner, Camilla; Hagen, Jo; Lorenzen, Finn; Müller, Dörte; Rauch, Marco; Schätte, Lena; Schmidt, Johanna; Schnabel, Sigune; Scholze, Faye; Schrapper, Heike; Sonnberger, Birgit; Tucholski, Tobias; Jennerjahn-Hakenes, Birgit; Garcia Beier, Susanne; Vidal, Marleen; Wareka, Michaela; Weippert, Sabine; Zech, Andrea; Schwarz, Angela","Pflegedienst, Rückenwind",,,"Stern, Monika","Unterhaltung, Gemischte Anthologien; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur",ger,
9783633543151; 3633543155,Jüdische Erzählungen und Legenden,Erste Auflage,Berlin,Jüdischer Verlag,2022,319,"Zweig, Stefan","Liṭ, Sṭefan",,,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,
9783708612454; 3708612450,Kärnten Poesie,,Klagenfurt,Hermagoras,2022,238,,"Raffer, Harald; Schmidauer, Günter",,,,Anthologie; Lyrik,ger,
9783347588110; 3347588118,Kajaks und Gewässer,,Hamburg,tredition,2022,92,"Hahn, Steffen",,,,"Siffermann, Udo","Erzählende Literatur; Romanhafte Biographien; Vorlesebücher, Märchen, Sagen, Reime, Lieder",ger,
9783756231638; 3756231631,Kesselgeschichten,2. Auflage,Norderstedt,BoD – Books on Demand,2022,196,"Schönberg, Michael",,,,,Lyrik,ger,
9783756537624; 3756537625,Kölner Köpfe. 150 Rätsel-Stories aus der Kölner Stadtgeschichte,8. Auflage,Berlin,epubli,2022,276,"Althoetmar, Kai",,,,,"Romanhafte Biographien; Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783756537662; 3756537668,Kölner Köpfe. 150 Rätsel-Stories aus der Kölner Stadtgeschichte,9. Auflage,Berlin,epubli,2022,276,"Althoetmar, Kai",,,,,Romanhafte Biographien,ger,
