ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783981518177,Gefangensein,1. Auflage,München,muc Verlag,2018,307,,,,,,,ger,
9783886175666; 3886175669,Gerettet,1. Auflage,Marburg,Lebenshilfe-Verlag,2018,208,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783945699102,Geschichten von damals und davor,1. Auflage,Forst,Haileiht-Verlag im Hai-tec Verlags- und Autorenservice,2018,184,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783831620623; 3831620628,Gold,,München,Literareon,2018,47,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783752811858,"Heinrich von Kleists Erzählungen, Anekdoten und Essays",1. Auflage,Berlin,Orlando Syrg,2018,231,,,,,,Erzählende Literatur: Anthologien,ger,
9783451031564; 3451031566,"Ho ho ho! - zauberhafte Rezepte, DIY-Ideen und Geschichten für die schönste Zeit des Jahres",1. Auflage,Freiburg,Herder,2018,64,,,,,,Anthologie; Geschenkbücher,ger,
9783957861696; 3957861691,Im Fluss,,Augsburg,Wißner,2018,280,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783869633404,In und um Göllheim,,Sonnefeld-Gestungshausen,Iatros Verlag,2018,245,,,,,,"Anthologie; Krimis, Thriller, Spionage",ger,
9783852732152,Licht und Schatten,,Wien,Edition Doppelpunkt,2018,156,,,,,,Anthologie; Gemischte Anthologien,ger,
9783745000924,Meine Geschichte Grünau,2. Auflage,Leipzig,"Silke Heinig, Literatur Treff Grünau",2018,40,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783934648265; 3934648266,Nähe und Ferne - Geschichten vom Unterwegssein,Erste Auflage,Weilerswist,Barton Verlag,2018,137,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783960144380; 3960144385,Respekt - Toleranz - Güte,1. Auflage,Borsdorf,edition winterwork,2018,259,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783708406282,Rund um den Dorfbrunnen,,Klagenfurt,Verlag Johannes Heyn,2018,144,,,,,,Anthologie; Gemischte Anthologien,ger,
9783955877514; 3955877515,Schauriges Ostbayern,"3., überarbeitete Auflage",Regenstauf,SüdOst Verlag,2018,165,,,,,,Anthologie; Fantastische Literatur,ger,
9783947489091; 3947489099,Schokolade für den Kopf,1. Auflage,Steinenbronn,Scribo Verlag,2018,97,,,,,,Anthologie; Erzählende Literatur,ger,
9783952424322,Schreib(t)räume,,Biel,Verlag schreibmobil.ch,2018,135,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783954088164; 3954088169,Tabaluga,Genehmigte Lizenzausgabe,Fränkisch-Crumbach,EDITION XXS,2018,240,,,,,,Anthologie; Geschenkbücher,ger,
9783947051021; 3947051026,Traum und Aufbruch,,Hamburg,awsLiteratur,2018,171,,,,,,Anthologie; Erzählende Literatur,ger,
9783950414332,Über die Jahre,,Innsbruck,pyjamaguerilleros,2018,160,,,,,,Anthologie; Gemischte Anthologien,ger,
9783939771708; 3939771708,Watt ...? Weihnachten?,1. Auflage,Meldorf,elbaol verlag,2018,130,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783950444414,Wien schreibt Geschichten,1. Auflage,Wien,"Music & Art Department Buch-, Kunst- und Musikverlag",2018,271,,,,,,,ger,
9783475548086,Wundersame Winterzeit,,Rosenheim,Rosenheimer,2018,271,,,,,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur,ger,
9783981862157; 3981862155,Zerschlagen,1. Auflage,Berlin,VHV Literatur & Kultur Verlag,2018,138,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783941935433; 3941935437,Ziegelsteiner Auslese,1. Auflage,Leipzig,adakia Verlag,2018,164,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783845821221; 3845821221,24 Geschichten von fabelhaften Frauen,1. Auflage,München,arsEdition,2017,156,,,,,,"Anthologie; Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783950411287,60 Jahre Linzer AutorInnenkreis,1. Auflage,Linz,Linzer Autorinnenkreis,2017,150,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783945177556; 3945177553,"Ankommen, teilwerden, gemeinsam gestalten",1. Auflage,Bonn,Free Pen Verlag,2017,108,,,,,,,ger,
9783000577000,Begegnungen,,Deutschland,Petra Gabriel,2017,118,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger; spa,
9783798608108,Beinahe erwischt!,1. Auflage,Flensburg,Carl Stephenson Verlag GmbH & Co. KG,2017,478,,,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783745017632,"Beton, Perlen - Lyrik aus Grünau",,Leipzig,"Silke Heinig, Literatur Treff Grünau",2017,40,,,,,,Anthologie; Lyrik,ger,
9781979677080,Cold,,Hoppegarten,Panthera SPV,2017,824,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783864732775,Dark creature,"Originalausgabe, Erstveröffentlichung",Kerpen-Türnich,Romantruhe,2017,228,,,,,,Anthologie; Spannung,ger,
9783702508784; 3702508783,Das lange Tal der Kurzgeschichten,,Salzburg,Verlag Anton Pustet,2017,141,,,,,,Anthologie; Erzählende Literatur,ger,
9783000585883,Die Fremde im Zug,1. Auflage,Bremen,anne barth verlag,2017,144,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9781546513285,Die schwarz-weißen Erzählungen des alten Grubengeistes Karl,,Friedrichsthal,Wolfgang Domma,2017,149,,,,,,Anthologie; Lyrik,ger,
9783944810003,Die Spur  führt an den Lech,3. Auflage,Landsberg,Liccaratur-Verlag,2017,223,,,,,,Anthologie,ger,
9783960087298,Dionysische Nächte,Erste Auflage,Leipzig,Engelsdorfer Verlag,2017,185,,,,,,Anthologie; Gemischte Anthologien; Erzählende Literatur: Anthologien,ger,
9783941394650,"Doch die Erinnerung, sie bleibt...",1. Auflage,Leipzig,OsirisDruck,2017,239,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783946381266; 394638126X,Erdschrecken ... was haben wir getan?,Erste Auflage,Kreßberg-Mariäkappel,Verlag der Schatten,2017,428,,,,,,"Anthologie; Erzählende Literatur: Anthologien; Gemischte Anthologien; Science Fiction, Fantasy",ger,
9783945961056; 394596105X,Feuerspuren,1. Auflage,Berlin,Literaturverlag Josefine Rosalski,2017,171,,,,,,Anthologie; Lyrik; Erzählende Literatur: Anthologien,ger,
9783869632223; 3869632224,Fränkisch – wenn Wände reden könnten,,Sonnefeld,Iatros Verlag,2017,175,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783907229026; 3907229029,Geheimnisvolles Emmental Entlebuch,,Langnau i.E.,Wochen-Zeitung,2017,269,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783982008530; 9783982008523; 3982008530,Geschichten aus Rheinland-Pfalz in leichter Sprache,,Mainz,Lebenshilfe Rheinland-Pfalz,2017,40,,,,,,,ger,
9783033062788; 3033062784,"Geschichten, Gedanken, Gedichte",1. Auflage,Schliern/Bern,ewiPOS,2017,254,,,,,,Anthologie; Erzählende Literatur,ger,
9783863143510; 3863143515,Hessens beste Kurzgeschichten,,Hanau,CoCon,2017,200,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783901243455; 3901243453,Inklusive Leerzeichen,1. Auflage,Salzburg,Edition Eizenbergerhof,2017,216,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783944315591,Kim Jong Undead und weitere phantastische Geschichten,1. Auflage,Wasungen,Twilight-Line,2017,64,,,,,,"Anthologie; Science Fiction, Fantasy; Horror",ger,
9783944000183; 3944000188,Königlich bayerische Slam-Anthologie,,Reichertshofen-Hög,Bayerischer Poeten- & Belletristik-Verlag,2017,179,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783200051126,Kopf! Los!,,Klagenfurt,scribaria,2017,179,,,,,,Anthologie; Lyrik,ger,
9783954932559; 3954932555,Krimi-Geschichten,"Originalausgabe, 1. Auflage",Oberhausen/Obb.,Noel-Verlag,2017,156,,,,,,,ger,
9783548288024,Laute und leise Geschichten,,Kleingieshübel,Verlag Jürgen Ritschel,2017,114,,,,,,,ger,
9783000586002,Leise glitten die Türen auseinander ...,1. Auflage,Bremen,abv,2017,106,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783770182213,Meeresrauschen,1. Auflage,Ostfildern,DuMont,2017,271,,,,,,Anthologie; Geschenkbücher,ger,
9783845819044; 3845819049,Mit blühender Fantasie,1. Auflage,München,ArsEdition,2017,127,,,,,,Fiktionale Darstellung; Geschenkbücher,ger,
9783946256069; 3946256066,Ovids Erben,Deutsche Erstausgabe,Zolling,Schwarzbuch Verlag,2017,237,,,,,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783866467873; 3866467877,Phantastisches Ostbayern,1. Auflage,Regenstauf,SüdOst Verlag,2017,215,,,,,,Anthologie; Erzählende Literatur: Anthologien; Fantastische Literatur,ger,
9783831620395; 3831620393,Rausch,,München,Literareon,2017,47,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783960144069; 3960144067,Schreiben macht Schule,1. Auflage,Borsdorf,edition winterwork,2017,231,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783954081608; 3954081601,Seelenbalsam,Genehmigte Lizenzausgabe,Fränkisch-Crumbach,EDITION XXS,2017,80,,,,,,Anthologie; Geschenkbücher,ger,
9783643138309,Spuren der Erinnerung,,Berlin,LIT Verlag,2017,120,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783981430462; 3981430468,... Und trotzdem,1. Auflage,Heikendorf,Peter Rathke Verlag,2017,155,,,,,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783943669305; 3943669300,Verborgene Zeit,,Oelde,Jean Publishing & Distributing House,2017,99,,,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783866856172; 3866856172,Vertell us doch moal wat!,,Vechta-Langförden,Geest-Verlag,2017,347,,,,,,Anthologie; Erzählende Literatur,ger,
9783943452051,Vom Sinn des Todes,2. Auflage,Birnbach/Westerwald,Stiftung Rosenkreuz zur Förderung hermetischen und gnostischen Gedankenguts,2017,166,,,,,,Anthologie; Gemischte Anthologien,ger,
9783952407165,Von Sündenböcken und Unschuldslämmern,,Solothurn,Regio Energie Solothurn,2017,25,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783200051423,Walgau Lesebuch,1. Auflage,Göfis,bugo Bücherei Göfis,2017,129,,,,,,Anthologie; Gemischte Anthologien,ger,
9783746247076; 3746247071,"Wer lacht, wird selig 2018",neue Ausgabe,Leipzig,St. Benno,2017,380,,,,,,"Humor, Satire",ger,
9783745000955,"""Wilde Tiere vor unserer Haustür""",,Leipzig,"Silke Heinig, Literatur Treff Grünau",2017,40,,,,,,Anthologie; Gemischte Anthologien,ger,
9783831619993,Zauber,,München,Literareon,2017,51,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783845815084; 3845815086,24 literarische Geschichten für den Advent zum Aufschneiden,1. Auflage,München,ArsEdition,2016,124,,,,,,Anthologie; Geschenkbücher,ger,
9783852732107,An jenem Tag,,Wien,Verband Katholischer Schriftsteller Österreichs,2016,154,,,,,,Anthologie; Gemischte Anthologien,ger,
9783981722642; 3981722647,Apfelsoufflé & Zitronensorbet,Erstausgabe,Tholey,Etaina,2016,114,,,,,,Anthologie; Zweisprachige Ausgaben,fre; ger,
9783798608061; 3798608067,Arschgeil,1. Auflage,Flensburg,Carl Stephenson Verlag  ,2016,490,,,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783746247878; 374624787X,Aus heiterem Himmel - beliebte Witze und Anekdoten,,Leipzig,Benno,2016,127,,,,,,"Anthologie; Humor, Satire",ger,
9783956810794,Besessen,,Bockenem,Qindie,2016,278,,,,,,Anthologie; Horror,ger,
9783864732348,Dark place,"Originalausgabe, Erstveröffentlichung",Kerpen-Türnich,Romantruhe,2016,234,,,,,,Anthologie; Spannung,ger,
9783903161207; 3903161209,Der Autorenstammtisch,1. Auflage,Vienna,Karina Publishing,2016,483,,,,,,,ger,
9785983551336,Der misstrauischen Sonne entgegen,"2. Auflage, Literaturno-chudožestvennoe izdanie",Moskau,Meždunarodnyj Sojuz Nemeckoj Kulʹtury,2016,719,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger; rus,
9783941394575; 3941394576,Die kleine Paula,1. Auflage,Leipzig,OsirisDruck,2016,235,,,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783943377569,"""Die Liebe hat immer Recht""",,Dresden,Edition Freiberg,2016,260,,,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783845816548; 3845816546,Display Geschichten für denAdvent,,München,Ars Edition,2016,,,,,,,"Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783734556302; 3734556309,Eli´s Geschichten,,Hamburg,tredition,2016,200,,,,,,Erzählende Literatur,ger,
9783898419291; 3898419290,"Frieden, Glück - Heimat","Originalausgabe, Erstdruck",Oldenburg,Schardt Verlag,2016,176,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783746245911; 3746245915,Frühlingsträume für die Seele,neue Ausg.,Leipzig,Benno,2016,128,,,,,,Erzählende Literatur: Anthologien,ger,
9783000511868,Geschichten aus dem Hut,1. Auflage,Greifswald,"""Greifenfedern"", Arbeitskreis der Senioren-Akademie Greifswalder Bodden e.V.",2016,243,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783957650580; 9783957650573,Hauptsache gesund!,,Murnau am Staffelsee,p.machinery Michael Haitel,2016,390,,,,,,Anthologie; Science Fiction; Erzählende Literatur,ger,
9783954626472; 3954626470,"Heeme an Elbe, Saale und Unstrut",1. Auflage,Halle (Saale),Mitteldeutscher Verlag,2016,301,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783943377576,Heimatlos,,Dresden,Edition Freiberg,2016,295,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783746248493; 3746248493,"Hoch, heilig und heiter",,Leipzig,Benno,2016,143,,,,,,"Anthologie; Humor, Satire",ger,
9783876514277; 3876514274,Hör mal `n beten to,,Hamburg,Quickborn,2016,128,,,,,,Anthologie; Erzählende Literatur,ger,
9783981688726,Joker im Spiel,,München,Pegasus Verein für Kreatives Schreiben e.V.,2016,208,,,,,,Anthologie; Gemischte Anthologien,ger,
9783981740301,Laager Geschichten,1. Auflage,Laage,Verein der Natur- und Heimatfreunde Laage und Umgebung e.V.,2016,115,,,,,,Fiktionale Darstellung,ger,
9783981740318; 3981740319,Laager Geschichten,2. Auflage,Laage,Verein der Natur- und Heimatfreunde Laage und Umgebung e.V.,2016,149,,,,,,,ger,
9781539591153,Leben,Auflage 1,Reken,Offener Autorenkreis Reken e.V.,2016,195,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783939727781; 3939727784,Lenin und Baba Jaga,,Haselünne,Machandel Verlag,2016,391,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783868839463; 3868839461,Liebe meines Lebens gefunden. Er nicht,,München,riva,2016,23,,,,,,Anthologie; Geschenkbücher,ger,
9783945441237; 3945441234,Literarische Gedankenwelten,,Ganderkesee,Epla-Verlag,2016,175,,,,,,Anthologie; Gemischte Anthologien,ger,
9781523945450,Masken-Bilder,,Essen,Künstlergruppe 14 Zoll,2016,194,,,,,,Anthologie; Gemischte Anthologien,ger,
9783946308393; 3946308392,Mein bester Freund,1. Auflage,Aindling,Edition Trailer Spot - der Verlag,2016,140,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783864436611; 3864436613,Mords Energie,,Groß-Umstadt,Sieben Verlag,2016,179,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783946308300; 3946308309,Perlen der Fantasie,,Aindling,Edition Trailer Spot - der Verlag,2016,396,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783950342932; 3950342931,Points 4 action - die Zeitmaschine von jung & alt ,1. Auflage,Fohnsdorf,Carina Verlag,2016,111,,,,,,Anthologie; Erzählende Literatur,ger,
9783866467613; 3866467613,Schauriges Ostbayern,1. Auflage,Regenstauf,SüdOst Verlag,2016,166,,,,,,Anthologie; Fantastische Literatur,ger,
9783798608085; 3798608083,Schmutzige Frauen-Fantasien,1. Auflage,Flensburg,Carl Stephenson Verlag GmbH & Co. KG ,2016,704,,,,,,,ger,
9783950384918; 395038491X,Schreiben ist unsere bucklige Welt,1. Auflage,Perchtoldsdorf,Verlag CCU,2016,212,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783033055230,Sim.sa.su ... unsichtbar,,Altstätten,Diogenes Theater,2016,155,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783831619207; 3831619204,Spiegel,,,,2016,51,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783833233630; 383323363X,"Star Wars: Geschichten aus einer weit, weit entfernten Galaxis, Spezies",1. Auflage,Stuttgart,Panini  Books,2016,266,,,,,,,ger,
9783499632334; 3499632330,Süßer die Böller nie klingen ...,Originalausgabe,Reinbek bei Hamburg,Rowohlt Taschenbuch Verlag,2016,252,,,,,,"Anthologie; Humor, Satire",ger,
9783945441299; 3945441293,Weihnachtsgeläut,1. Auflage,Ganderkesee,EPLA-Verlag,2016,112,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783960140740,Wie das Leben so spielen kann!,,Borsdorf,edition winterwork,2016,91,,,,,,,ger,
9783000520389,Wie Phönix aus der Asche,1. Auflage,Berlin,Union Sozialer Einrichtungen gGmbH,2016,255,,,,,,Anthologie; Gemischte Anthologien,ger,
9783950411706,130 Jahre Verein der Schriftstellerinnen und Künstlerinnen,,Wien,Helga Helnwein,2015,220,,,,,,Anthologie; Gemischte Anthologien,ger,
9783000487095,30 Potsdamer Chosen,1. Auflage,Potsdam,Gruppe für Kreatives Schreiben im SEKIZ e.V.,2015,64,,,,,,Anthologie; Gemischte Anthologien,ger; ger,
9783902343260,"""50 Jahre DGZ"" - ""30 Jahre neue DGZ""",,Friesach,Ploder,2015,189,,,,,,Fiktionale Darstellung; Erzählende Literatur: Anthologien,ger,
9783943451160,Alles findet sich,1. Aufl.,Dresden,Zwiebook,2015,187,,,,,,Gemischte Anthologien,ger,
9783729111486,Alles Übrige ergibt sich von selbst,,St. Gallen,"Edition Literatur Ostschweiz, VGS & GdSL",2015,196,,,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783944153131,BeziehungKrisenHerd,Erste Auflage,München,Louisoder Verlag,2015,282,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783902960146,Dazwischen - Anthologie Textmotor,,Strasshof an der Nordbahn,Pilum-Literatur-Verl.,2015,154,,,,,,,ger,
9783939771463,Der Goldschatz zu Meldorf,,Hamburg,Elbaol Verlag,2015,75,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783945453179; 3945453178,Der Kurzgeschichten Adventskalender,"1. Aufl., neue Ausg.",Hamburg,Literatur Quickie,2015,700,,,,,,Erzählende Literatur,ger,
9783886175529; 3886175529,Die Kunst der Einfachheit,1. Auflage,Marburg,Lebenshilfe-Verlag,2015,208,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783845811871; 3845811870,Display Geschichten für den Advent,,München,Ars Edition,2015,,,,,,,"Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783853611913,Drunter & drüber,1. Aufl.,Reith i.A.,Ed. Tirol,2015,176,,,,,,Erzählende Literatur: Anthologien,ger,
9783956810503,Dunkle Seelen,,Bockenem,Qindie,2015,219,,,,,,Anthologie; Spannung,ger,
9781514196489,Farben-Spiele,,Essen,Künstlergruppe 14 Zoll,2015,240,,,,,,Erzählende Literatur: Anthologien,ger,
9783831618842; 3831618844,Ferien,,München,Literareon,2015,39,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783664514144; 3664514149,Fotografie als Kunst (Tischkalender 2016 DIN A5 quer),"2., Auflage 2015",Unterhaching,Calvendo,2015,14,,,,,,"Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783664514120; 3664514122,Fotografie als Kunst (Wandkalender 2016 DIN A3 quer),"2., Auflage 2015",Unterhaching,Calvendo,2015,14,,,,,,"Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783664514137; 3664514130,Fotografie als Kunst (Wandkalender 2016 DIN A4 quer),"2., Auflage 2015",Unterhaching,Calvendo,2015,14,,,,,,"Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783200043565,F.R.E.I denken,,Klagenfurt,scribaria,2015,153,,,,,,Anthologie; Lyrik,ger,
9783957741868,Frohe Weihnachten,,Gosen-Neu Zittau,Edition Trötsch,2015,64,,,,,,Anthologie; Geschenkbücher,ger,
9783458360759; 3458360751,Gartenglück,"Orig.-Ausg., 1. Aufl.",Berlin,Insel-Verl.,2015,159,,,,,,Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,
9783790005011; 3790005010,Geh nicht durch den Schlossgarten,1. Aufl.,Fulda,Parzellers Buchverlag,2015,187,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783956454776; 3956454774,Geschichten aus Tausendundeiner Nacht in Reimen,,Münster,Verl.-Haus Monsenstein und Vannerdat,2015,635,,,,,,,ger,
9783897359017,Geschichten und Gedichte in Mundart und Hochdeutsch,,Ubstadt-Weiher,Verl. Regionalkultur,2015,127,,,,,,Gemischte Anthologien,ger,
9783945177266; 394517726X,Grenzenlos Vielfalt leben,1. Auflage,Bonn,Free Pen Verlag,2015,132,,,,,,,ger,
9783746244839,Heute ist die gute alte Zeit von morgen,,Leipzig,benno,2015,127,,,,,,Anthologie; Geschenkbücher,ger,
9783799506526; 3799506527,Ich wünsche mir ein Schaukelpferd,,Ostfildern,Jan Thorbecke Verlag,2015,168,,,,,,Anthologie; Geschenkbücher,ger,
9783746243382,In der Stille liegt die Kraft,,Leipzig,Benno,2015,144,,,,,,Erzählende Literatur: Anthologien,ger,
9783945441152,Jubiläums-Anthologie,,Ganderkesee,Epla-Verlag,2015,291,,,,,,Anthologie; Gemischte Anthologien,ger,
9783831618354; 3831618356,Kunterbunt,,München,Literareon,2015,45,,,,,,Erzählende Literatur: Anthologien,ger,
9783942381116,Lake Beautown Reihe,,Hamburg,Edition Banzini,2015,199,,,,,,,ger,
9783939987260,Laute und leise Geschichten,,Kleingieshübel,Verlag Jürgen Ritschel,2015,148,,,,,,,ger,
9783942401838; 3942401835,"Massage, Handküsse und teures Parfüm",,Erfurt,Dorise-Verl.,2015,155,,,,,,Erzählende Literatur: Anthologien,ger,
9781515306962,Midnight stories,Auflage 01,Duisburg,Alexa Kim,2015,349,,,,,,,ger,
9783950405620,Mond-Stories,neue Ausg.,Seewalchen,A.A. Raven Edition by METATRON,2015,300,,,,,,"Krimis, Thriller, Spionage",ger,
9783942625227,Morde und andere Gemeinheiten,"Originalausgabe, 1. Auflage",Wipperfürth,Juhr Verlag,2015,269,,,,,,"Anthologie; Krimis, Thriller, Spionage",ger,
9781519130433,Osnabrücker Ersttäter,,Osnabrück,Osnabrücker Ersttäter,2015,203,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783905976335; 3905976331,Pop-up Märchen,,Zürich,Verlag der Provinz,2015,76,,,,,,Anthologie; Erzählende Literatur,ger,
9783936405910,Raum 108,1. Auflage,"Overath, Bergisches Land",Bücken & Sulzer,2015,103,,,,,,Anthologie; Gemischte Anthologien,ger,
9783942073349,So perfekt Unperfekt,,Bad Vilbel,Scoventa,2015,148,,,,,,Erzählende Literatur: Anthologien; Historische Romane und Erzählungen,ger,
9783945163207,Statt Blumen,"1. Aufl., vollst. Taschenbuchausg., Orig.-Ausg.",Leipzig,Elysion,2015,200,,,,,,Anthologie; Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur,ger,
9783958210066,Tabu-Geschichten,,Küps,Edition Combes im Verlag Frank de la Porte,2015,191,,,,,,,ger,
9783954412570,Tatort Eifel,Originalausgabe,Hillesheim,KBV,2015,244,,,,,,,ger,
9783946204091,Turbulente Weihnachtszeit,,Lichtenau,Connexx Verlag,2015,96,,,,,,Fiktionale Darstellung,ger,
9783941394407,UnDichterNebel 2001 - 2015,,Leipzig,OsirisDr.,2015,223,,,,,,Gemischte Anthologien,ger,
9783958703018; 3958703011,Unter wegs sein,1. Auflage,Villingen-Schwenningen,Nexx Verlag,2015,124,,,,,,Anthologie; Gemischte Anthologien,ger,
9783943977677; 3943977676,Welten - ich und die anderen,,Ochsenfurt,Kulturmaschinen Verlag,2015,118,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783944515519,Wenn die Liebe hinfällt,neue Ausg.,Lübeck,BAR-Verlag,2015,134,,,,,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783746242071,"Wer lacht, wird selig 2016",neue Ausg.,Leipzig,St. Benno,2015,380,,,,,,"Humor, Satire",ger,
9783945346280; 3945346282,Wohin dich die Sehnsucht treibt,,Bilshausen,Fabuloso-Verl. Strüber,2015,197,,,,,,Erzählende Literatur: Anthologien,ger,
9783945441114,Wolkenbilder,,Ganderkesee,EPLA-Verl.,2015,203,,,,,,Erzählende Literatur: Anthologien,ger,
9783866855267; 3866855265,Zeilen und Zeiten,,Vechta-Langförden,Geest-Verlag,2015,158,,,,,,Festschrift; Anthologie; Erzählende Literatur: Anthologien,ger,
9783936291582,11 Krimi-Kurzgeschichten aus dem Burgwald,neue Ausg.,Cölbe,Burgwald-Verlag + Druck,2014,172,,,,,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,
9783940113047,300 Jahre Karlsruhe,,Edewecht,Heidkamp-Verl.,2014,238,,,,,,Erzählende Literatur: Anthologien,ger,
9781500859831,Acht bar,,Essen,Künstlergruppe 14 Zoll,2014,189,,,,,,Erzählende Literatur: Anthologien,ger,
9783942024297,Anthologie,,Schutterwald,Testudoverl.,2014,367,,,,,,,ger,
9783945517000,Biotin - im Bann der Steine und andere Geschichten aus Mecklenburg,,Bad Doberan,Volkshochschule Bad Doberan,2014,128,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783864731051,Dark crime,,Kerpen-Türnich,Romantruhe,2014,232,,,,,,,ger,
9783200038011,Die 5te,Erste Auflage,Neunkirchen,Literarischer Stammtisch Neunkirchen,2014,166,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783945177020,Die fassungslose Brille,1. Aufl.,Bonn,Free-Pen-Verl.,2014,76,,,,,,Erzählende Literatur,ger,
9783943377330,Die ... große Anthologie unseres Verlages,,Dresden,Edition Freiberg,2014,405,,,,,,,ger,
9783940554895,Erzählenswertes,,Ganderkesee,EPLA-Verl.,2014,149,,,,,,Erzählende Literatur: Anthologien,ger,
9783954930555,"Fantastische Geschichten ... jugendlicher Autorinnen, Autoren","Orig.-Ausg., 1. Aufl.",Oberhausen/Obb.,Noel-Verl.,2014,140,,,,,,Fantastische Literatur,ger,
9783831617517,Freiheit,,München,Literareon,2014,47,,,,,,Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,
9783200036888,Geschichten aus der Küche,1. Aufl.,Neusiedl am See,Bu&Bu-Verl.,2014,123,,,,,,,ger,
9783831905799,Hamburg. Backsteinrot und kupfergrün,neue Ausg.,Hamburg,Ellert & Richter,2014,192,,,,,,Erzählende Literatur: Anthologien,ger,
