ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
,Na so was!,"Erstausgabe, 1. Auflage",Berlin,Silvia Steinmann,Juni 2019,83 Seiten,"Steinmann, Silvia",,,,,"Anthologie; Unterhaltung, Gemischte Anthologien",ger,
9783967631029; 3967631028,Nachdenken über 4.0,Zweite Auflage,Hamburg,Kulturmaschinen Verlag,Dezember 2019,410 Seiten,"Stenzhorn, Udo","Krämer, Wolf-Dieter; Stenzhorn, Udo",,,,Anthologie; Gemischte Anthologien,ger,
9783943977875; 3943977870,Nachdenken über 4.0,1. Auflage,Ochsenfurt,Kulturmaschinen,2019,408 Seiten,"Stenzhorn, Udo","Krämer, Wolf-Dieter",,,,Erzählende Literatur,ger,
9783967631012; 396763101X,Nachdenken über 4.0,Zweite Auflage,Hamburg,Kulturmaschinen,Dezember 2019,410 Seiten,,"Krämer, Wolf-Dieter; Stenzhorn, Udo",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783967631135; 3967631133,Nachdenken über NSX,Zweite Auflage,Hamburg,Kulturmaschinen,Dezember 2019,343 Seiten,,"Krämer, Wolf-Dieter",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783749435661; 3749435669,Nachrichten aus dem Landesinnern,1. Auflage,Norderstedt,BoD – Books on Demand,2019,160 Seiten,,,,"Raillard, Georges",,Erzählende Literatur,ger,
9783749481361; 3749481369,Nacht (g) schicht,1. Auflage,Norderstedt,BoD – Books on Demand,2019,180 Seiten,,,,"Kreinacke, Sabine",,Erzählende Literatur,ger,
9783946498148; 3946498140,Nacht ohne Ende,Originalausgabe,Unterensingen,Sarturia Verlag e.K. Autoren Service,[2019],259 Seiten,"Hagen, Barbara; Gehring, Elisabeth; Beuchert, Karsten; Arbaoui, Cornelia","Hagen, Barbara",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783898769976; 3898769976,Nachtgedanken,,Husum,Husum Druck- und Verlagsgesellschaft ,[2019],127 Seiten,,"Chromik, Therese; Heimann, Bodo",,,,Anthologie; Gemischte Anthologien,ger,
9783750252493; 3750252491,Nachtkerzen Seltsame Geschichten,5. Auflage,Berlin,epubli,2019,124 Seiten,,,,"Boose, Ruth",,"Science Fiction, Fantasy",ger,
9783748137474; 3748137478,Nachtmahre,1. Auflage,Norderstedt,BoD – Books on Demand,2019,176 Seiten,,,,"Mars, Luzie; Lange, M.",,Horror,ger,
9783735737175; 373573717X,Nachts flogen die Gomuli,3. Auflage,Norderstedt,BoD – Books on Demand,2019,184 Seiten,,,,"Ruf, Joachim",,Lyrik,ger,
9783777628004; 377762800X,Nachts ist jeder ein Feind,,Stuttgart,S. Hirzel Verlag,[2019],187 Seiten,"Schrep, Bruno",,,,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783932109959; 3932109953,Neapel liegt nicht am Meer,Erste Auflage,Berlin,Friedenauer Presse,2019,231 Seiten,"Ortese, Anna Maria",,"Schneider, Marianne",,"Haas, Franz",Anthologie; Erzählende Literatur: Anthologien,ger,ita
9783000620942,Neigschmeckt,,Eutingen im Gäu,Dr. Jürgen Oberle,[2019],101 Seiten,"Oberle, Jürgen",,,,,Anthologie,ger,
9783990601198; 3990601199,Nennen wir ihn Rumpelstilzchen,,Berlin,Goldegg Verlag,[2019],200 Seiten,"Schramm, Ingrid; Kloimstein, Doris; Baumgartner, Edwin",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783940830531; 3940830534,Neo Tauridae,3. Auflage,Unterensingen,Sarturia Verlag e.K. Autoren-Service,[2019],221 Seiten,"Guzinski, Viktor; Manski, Ernst Eberhard","König, Dieter",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783981955446; 3981955447,Neue Geschichten aus der JVA Tegel,,Berlin,Cartagena Verlag GmbH,[2019],183 Seiten,,,,,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur,ger,
9783748576044; 3748576048,NEUE GESCHICHTEN DES GRAUENS,1. Auflage,Berlin,epubli,2019,264 Seiten,,,,"van Heese, Diethard",,Erzählende Literatur,ger,
9783748576495; 3748576498,NEUE GESCHICHTEN DES GRAUENS,2. Auflage,Berlin,epubli,2019,240 Seiten,"van Heese, Diethard",,,,,Erzählende Literatur,ger,
9783946298151; 394629815X,Neue Geschichten nicht nur vom Wein,[1. Auflage],Eutin,Lumpeter & Lasel,[2019],220 Seiten,,"Griep, Wolfgang",,,,Anthologie; Erzählende Literatur,ger,
9783946298182; 3946298184,Neue Prosa aus Schleswig-Holstein,,Eutin,Lumpeter & Lasel,2019,200 Seiten,,"Prinz, Sara; Sandfuchs, Wolfgang",,,,Anthologie; Erzählende Literatur,ger,
,Neue Stimmen,,Frankfurt am Main,Büchergilde Gutenberg,[2019],64 Seiten,"Anselm, Doris",,,,,,ger,
9783957202468; 3957202469,Neue Wahrheiten,Erste Auflage,Chemnitz,net-Verlag,2019,345 Seiten,"Reifenstahl, Sabine; Rose, Kaia; Rybinski, Anna; Freund, Aimée; Rödig, Wolfgang; Schönberg, Jutta; Miller, Oliver; Ludwig, M. W.; Beuchert, Karsten; Klewer, Detlef; Sigloch, Katharina; Zombori, Dietmar; Nakhosteen, Gabriele; Stiewi, Dieter; Krämer, Jörg; May, Melissa; Bothe, Peter; Kubica, Anja; Margarita, Florentina; Baumgart, Lea; Stößer, Achim; Lange, Michael Johannes B.; Voß, Joachim; Opfinger, Heidemarie; Karnatz, Ole; Hedderich, Gitte; Horwatitsch, Bernhard; Kay, Anne; Scanferla, Raffael; Müller, Christian; Schmidt, Ulrike",,,,"Klewer, Detlef",Anthologie; Erzählende Literatur: Anthologien,ger,
9783960271222; 3960271220,Neues aus Avonlea,Deutsche Erstausgabe,Barnstorf,Verlag 28 Eichen,[2019],240 Seiten,"Montgomery, L. M.",,"Erler, Nadine",,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783831621590; 3831621594,Neulich im Paradies,,München,Literareon,[2019],85 Seiten,"Zimmermann, Gregory",,,,,Anthologie; Erzählende Literatur,ger,
9783596192939; 3596192935,New York machen wir das nächste Mal,,Frankfurt am Main,FISCHER Taschenbuch,Mai 2019,218 Seiten,"Stadler, Arnold",,,,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9782879672380; 2879672384,Nicht zu spät,1. Auflage,[Esch-sur-Sûre],Op der Lay,2019,121 Seiten,"Di Bartolomeo, Anja",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783200066748; 9783711002853; 3200066741,Nichts als die Wahrheit,,Wien,Edition QVV,[2019],94 Seiten,"Köhlmeier, Michael",,,,"Fleischhacker, Michael",Fiktionale Darstellung; Erzählende Literatur,ger,
9783947012053; 3947012055,Niddderau ... schreibt ein Buch,1. Auflage,Niddatal,Morlant-Verlag,April 2019,309 Seiten,"Bach, Ronald; Baier, Konrad; Dutz, Veronika M.; Ehlert, Werner; Erbe, Egbert V. F.; Jabulowsky, Peter; Link, Ursula Luise; Lori, Georgia; Loschek, Volker; Lütt, Otfried; Manzaneque, Margarita; Mörschardt-Hartig, Silvia; Nickel, Romy; Schlierbach, Albert; Stuke, Martin; Vollmer, Ralf; Zavrel, Nicole",,,,,Anthologie; Erzählende Literatur,ger,
9783964771124; 3964771120,Nimm mich,"1. Auflage, vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,Blue Panther Books,Oktober 2019,176 Seiten,"Marcici, Xenia",,,,,Anthologie; Erzählende Literatur,ger,
9783964771155; 3964771155,Nimm mich jetzt,"1. Auflage, vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,Blue Panther Books,Dezember 2019,174 Seiten,"Marcici, Xenia",,,,,Anthologie; Erzählende Literatur,ger,
9783937799957; 3937799958,Nirwana oder Das nächste Leben,[1. Auflage],Leipzig,Connewitzer Verlagsbuchhandlung,2019,circa 32 Seiten,"Jacob, Jörg",,,,"Brand, Christine",Bildband; Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783958691278; 3958691277,Noch eine Tentakelporn-Anthologie,Limitierte Sonderausgabe,Traunstein,Amrûn Verlag,[2019],250 Seiten,"Steinmetz, M. H.; Oltersdorff, Jana; Vogltanz, Melanie; Meyer, Olivia; Rummel, Mark G.; Hell, Faye; Mayerhofer, Jacqueline; Pearson, Kaye; Wood, Jenny; Williams, Thomas; Scheib, Torsten; Harich, Michaela; Knospe, David; Lesser, Ben","Rapp, Claudia",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783862779819; 3862779815,Noch immer gierig & unersättlich,"1. Auflage, vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,Blue Panther Books,August 2019,222 Seiten,"Walker, Amy",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783740709433; 374070943X,Nonsense,1. Auflage,Norderstedt,TWENTYSIX,2019,196 Seiten,,,,"Juyub, Qayid Aljaysh",,Erzählende Literatur,ger,
9783737411196; 3737411190,Norwegische Erzählungen,,Wiesbaden,marix Verlag,[2019],237 Seiten,,"Stilzebach, Daniela","Stilzebach, Daniela",,,Anthologie; Erzählende Literatur: Anthologien,ger,nor
9783980779715; 3980779718,Nostalgische Herbst-Geschichten,,Attendorn,Safari-Discoverer-Verlag,[2019],107 Seiten,"Heer, Gottfried",,,,,Anthologie; Gemischte Anthologien,ger,
9783750242210; 3750242216,Notizbuch,1. Auflage,Berlin,epubli,2019,132 Seiten,"Landahl, Stefanie",,,,,"Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783963112164; 3963112166,Notlandung,[1. Auflage],Halle (Saale),Mitteldeutscher Verlag,[2019],302 Seiten,"Böszörményi, Zoltán",,"Paetzke, Hans-Henning",,,Anthologie; Gemischte Anthologien; Erzählende Literatur,ger; hun,hun
9783869176956; 3869176954,Nur im Dunkeln funkeln Sterne,,Eschbach/Markgräflerland,Verlag am Eschbach,2019,102 Seiten,"Bewernitz, Doris",,,,,Anthologie; Geschenkbücher,ger,
9783732239771; 3732239772,Nur kurz,1. Auflage,Norderstedt,BoD – Books on Demand,2019,280 Seiten,,,,"Brettschneider, Detlef",,Erzählende Literatur,ger,
9783453319455; 3453319451,Obelisk,Deutsche Erstausgabe,München,Wilhelm Heyne Verlag,04/2019,512 Seiten,"Baxter, Stephen",,"Robert, Peter",,,Fiktionale Darstellung; Science Fiction,ger,eng
,Oder mit den Händen,,[Leipzig],[Nadja Lanart],2019,1 gefaltetes Blatt,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783942728263; 3942728265,Öfter mal nichts Neues,1. Auflage,[Eppstein],UniScripta,2019,190 Seiten,"Luyendyk, Peter",,,,,"Anthologie; Humor, Satire",ger,
9783957712660; 3957712661,Offenbacher Einladung,Erste Auflage,Frankfurt am Main,Größenwahn Verlag,2019,181 Seiten,,"Eismann, Sigrid Katharina; Walter, Ingrid",,,,Anthologie; Gemischte Anthologien; Erzählende Literatur: Anthologien,ger,
9783749430253; 374943025X,Oh je - ein Golfspieler!,5. Auflage,Norderstedt,BoD – Books on Demand,2019,104 Seiten,,,,"Salzmann, Hartmut",,Lyrik,ger,
,Oldschool Horror,,Aachen,Eldur,2019-,Bände,,"Lancaster, Peter",,,,Fiktionale Darstellung; Horror,ger,
9783748158813; 3748158815,"Oma, erzähl mir eine Geschichte - Ein Erinnerungsbuch zum Ausfüllen für Omas",1. Auflage,Norderstedt,Books on Demand,2019,100 Seiten,,,,"Dorn, Miriam",,Geschenkbücher,ger,
9783000631115; 3000631119,Omas Schatztruhe,1. Auflage,Damme,Maria Meyer,[2019],103 Seiten,"Meyer, Maria",,,,,Anthologie; Gemischte Anthologien,ger,
,On Fire,,Hamburg,Edition Birnstiel,19.09.2019,101 Seiten,"Burnstyle, Bart",,,,,Anthologie,ger,
9783748519515; 3748519516,"Onkel Hanni/Onkel Hanni, Band 6",1. Auflage,Berlin,epubli,2019,92 Seiten,"Leers, Günter",,,,,"Science Fiction, Fantasy",ger,
9783746255934; 3746255937,"Opa, erzähl mal, wie's damals war",,Leipzig,Benno,[2019?],126 Seiten,"Carne, Martin",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
,Orange,1. Aufl.,Wetzlar,Phantastische Bibliothek,Februar 2019,76 Seiten,,"Le Blanc, Thomas",,,,Anthologie; Fantastische Literatur,ger,
9783748538721; 3748538723,Orgel zur Marktzeit,"Originalausgabe, 2. Auflage",Rommerskirchen,Verlag Schönrock & Heikamp,2019,82 Seiten,"Hillebrand, Eleonore",,,,,"Fiktionale Darstellung; Erzählende Literatur; Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,
9783910361140; 3910361145,Orgel zur Marktzeit,"Originalausgabe, ungekürzte Ausgabe",Rommerskirchen,VSH Verlag Schönrock & Heikamp,2019,80 Seiten,"Hillebrand, Eleonore",,,,,Erzählende Literatur,ger,
9783000641077,"Ostwestfalen-Lippe - OWL, witzig - mystisch - kriminell",1. Auflage,[Hövelhof],Werner Pfeil,2019,305 Seiten,"Pfeil, Werner; Sindern, Klaus H.",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783748510154; 3748510152,"Otto, Kakaomilch und die Kanninalen",6. Auflage,Berlin,epubli,2019,44 Seiten,,,,"Kakadu, Kunibert; Maikäfer, Marina; Kakadu, Kunibert",,Kinderbücher bis 11 Jahre; Erzählende Literatur,ger,
9783844062298; 3844062297,Pake ahtao Apalai tō ehtopohpyry poko Rauschert nymerohpyry sero,[1. Auflage],Düren,Shaker Verlag,2019,268 Seiten,,"Hoffmann-Ihde, Beatrix",,,,Anthologie; Erzählende Literatur: Anthologien,mis; ger; por,
9783950344271; 3950344276,Pappelstimmen,,Wien,edition sonne und mond,2019,144 Seiten,,"Stangl, Manfred; Benaglio, Michael",,,,Anthologie; Gemischte Anthologien,ger,
9783748546177; 3748546173,Paranoide Albträume,1. Auflage,Berlin,epubli,2019,308 Seiten,,,,"van Velzen, Wine",,"Science Fiction, Fantasy",ger,
9783734591600; 3734591600,Passader Erzählungen,1. Auflage,Hamburg,tredition,2019,248 Seiten,,,,"Berger, Harald",,Erzählende Literatur,ger,
9783946711070; 3946711073,Peterchens Kutschfahrt,1. Auflage,"Babenhausen, Süd-Hessen",Verlag im Institut Drachenhaus,[2019],"534, VII Seiten","Michaels, Adi Mira",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783956558818; 3956558812,Petermännchen will König werden,[1. Auflage],Godern,EDITION digital,[2019],163 Seiten,"Borchardt, Erika; Borchardt, Jürgen",,,,,Anthologie,ger,
9783946773153; 394677315X,Phantastisches Schwaben,,Markt Rettenbach,Fabylon,[2019],188 Seiten,"Stemmle, Rolf; Zietsch, Uschi; Hamm, Wolf; Kondrat, Kristiane; Panzer, Marita A.; Stauder, Martin; Ruszat-Ewig, Heide; Pfefferlen, Erich; Spelic, Claudia H.; Thorn, Thyra; Maierhofer, Johann; Rabl, Bruno","Zietsch, Uschi",,,"Vogel, Arwed",Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur; Gemischte Anthologien,ger,
,Pierre-Jean,Sonderausgabe für den Jules-Verne-Club,Berlin,Edition Dornbrunnen,2019,130 Seiten,"Verne, Jules",,"Frank, Gerd; Ehrhardt, Anne","Verne, Jules; Verne, Jules",,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur,ger,fre
9783964435859; 3964435856,PM - Personal Message,[Erstauflage],Rastede,Sarah Baines c/o madera GmbH & Co.,[2019],324 Seiten,"Baines, Sarah",,,,,Fiktionale Darstellung; Spannung,ger,
9783748517030; 3748517033,POLARLICHT,1. Auflage,Berlin,epubli,2019,588 Seiten,,,,"Cunis, Reinmar",,"Science Fiction, Fantasy",ger,
9783748511441; 3748511442,Preisgekrönt - Prämierte Kurzgeschichten 2019,14. Auflage,Berlin,epubli,2019,68 Seiten,,,,"Scharp, Elisabeth; Mekelburg, Frauke",,Erzählende Literatur: Anthologien,ger,
9783903081406; 390308140X,Privat,[1. Auflage],Wien,Luftschacht Verlag,[2019],177 Seiten,,"Bereuter, Zita; Czesch, Claudia",,,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur; Gemischte Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783750241855; 3750241856,Prominenz,1. Auflage,Berlin,epubli,2019,228 Seiten,,,,"Portarsky, Veso",,Erzählende Literatur,ger,
9783000614873,proWort,,Mettmann,Advent-Wohlfahrtswerk Seniorenheim Neandertal gmbH,2019,287 Seiten,,"Bendig, Manuel",,,,,ger,
,Püppchen,,[Leipzig],[Nadja Lanart],2019,1 gefaltetes Blatt,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783952503027,Pusteblume,,[Flüeli-Ranft],"Claudia Berwert, diasign.ch",[2019],10 ungezählte Seiten,"Berwert, Claudia",,,,,Fiktionale Darstellung; Geschenkbücher,ger,
9783869353760; 3869353767,Que concierne,,[Kiel],Ludwig,[2019],185 Seiten,"Valero, Julieta",,"Otto, André",,,Anthologie; Erzählende Literatur: Anthologien,ger; spa,
9783749431175; 3749431175,"Rafael, Theo, Laurent",1. Auflage,Norderstedt,BoD – Books on Demand,2019,164 Seiten,,,,"Wipfler, Peter",,"Humor, Satire",ger,
,Ramaza Geschichten,,[Unterrabnitz],OSR Lang Josef,2019,27 Seiten,"Rys, Jan",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783941330498; 3941330497,Ramsch,1. Auflage,[Berlin],Distillery,September 2019,53 Seiten,"Neuner, Florian",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783928832830; 3928832832,Randgeher,,Berlin,dahlemer verlagsanstalt,2019,133 Seiten,"Zengeler, Hans",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783462053739; 3462053736,Raumpatrouille,1. Auflage,Köln,Kiepenheuer & Witsch,2019,152 Seiten,"Brandt, Matthias",,,,,Anthologie; Erzählende Literatur,ger,
9783865527936; 3865527930,Re-Animator und weitere Erzählungen,,Borsdorf,Festa,Oktober 2019,250 Seiten,"Lovecraft, H. P.",,"Diesel, Andreas; Festa, Frank",,"Wuerz, Timo",Fiktionale Darstellung; Horror,ger,
9783150112342; 3150112346,Reclams Weihnachtsbuch,,Ditzingen,Reclam,2019,264 Seiten,,"Koranyi, Stephan",,,"Schneider, Andrea",Anthologie; Gemischte Anthologien,ger,
9783150112335; 3150112338,Reclams Winterbuch,,Ditzingen,Reclam,2019,175 Seiten,,,,,"Schneider, Andrea",Anthologie; Gemischte Anthologien,ger,
9783945004319; 3945004314,Reich über Nacht,7. Auflage,Oebisfelde,Alfa-Veda Verlag,August 2019,201 Seiten,"Müller, Jan",,,,"Wolff, Stephanie",Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,
9783964773791; 3964773794,Reif trifft jung,"1. Auflage, vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,Blue Panther Books,Februar 2019,183 Seiten,"Rose, Holly",,,,,Anthologie; Erzählende Literatur,ger,
9783748109631; 3748109636,Reisefieber,3. Auflage,Norderstedt,Books on Demand,2019,136 Seiten,,,,"Achner, Annegret",,"Krimis, Thriller, Spionage",ger,
9783947911240; 3947911246,Reisen Essen Schreiben,,Hamburg,Verlag Expeditionen,[2019],265 Seiten,,"Witt, Sabine",,,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur,ger,
9783150180396,Reitergeschichte und andere Erzählungen,"2., bibliographisch ergänzte Auflage",Ditzingen,Reclam,2019,80 Seiten,"Hofmannsthal, Hugo von",,,,"Bosse, Heinrich",Anthologie; Erzählende Literatur: Anthologien,ger,
9783750204621; 3750204624,Religion Version 2.100,3. Auflage,Berlin,epubli,2019,288 Seiten,,,,"Yushimata, Yuriko",,"Science Fiction, Fantasy; Erzählende Literatur",ger,
9783740753481; 374075348X,Rendezvous mit dem Fettnäpfchen,1. Auflage,Norderstedt,TWENTYSIX,2019,148 Seiten,,,,"Buchholz, Katy",,Erzählende Literatur,ger,
9783964433428; 396443342X,Rendezvous von Geschichten & Gedichten,Zweite Auflage,[Deutschland],Christine Schwarzmüller,Mai 2019,212 Seiten,"Schwarz, Christina",,,,,Anthologie; Gemischte Anthologien,ger,
,Ressentiment,,Innsbruck,Limbus Verlag,[2019]-[2020],2 Bände,,,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
,Rêves à contre-courant,,Wien,PerNi Publishing Unlimited,[2019],93 Seiten,"Poenaru, Vasile V.",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783842926547; 3842926545,Revolution in Bethlehem,,Wesel,mediaKern,[2019],104 Seiten,"Ruthe, Reinhold",,,,,Anthologie; Gemischte Anthologien,ger,
9783966616355; 3966616351,Ricardos Weg ,,Wien,Karina-Verlag,[2019],188 Seiten,"Schuhmacher, Marc",,,,,Anthologie; Erzählende Literatur,ger,
,Riegel,,[Leipzig],[Nadja Lanart],2019,1 gefaltetes Blatt,"Lanart, Nadja",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783740753146; 3740753145,Rituale des Verschwindens,1. Auflage,Norderstedt,TWENTYSIX,2019,156 Seiten,,,,"Montesi, Alida; Morenz, Chris; Sommersacher, Björn; Steiner, Dominik",,Erzählende Literatur,ger,
9783964777140; 3964777145,Rocker Geschichten,"1. Auflage, vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,blue panther books,Juli 2019,176 Seiten,"Wiles, Simona",,,,,Anthologie; Erzählende Literatur,ger,
9783966416764; 396641676X,Rocker Geschichten,"1. Auflage, vollständige Taschenbuchausgabe, Originalausgabe",Hamburg,blue panther books,Oktober 2019,175 Seiten,"Wiles, Simona",,,,,,ger,
,Rocker Geschichten,,Hamburg,blue panther books,Juli 2019-,,"Wiles, Simona",,,,,Fiktionale Darstellung; Erzählende Literatur: Anthologien,ger,
9783750432819; 3750432813,Rolling Stoned,1. Auflage,Norderstedt,BoD – Books on Demand,2019,72 Seiten,,,,"Mitrovic, Michael; Schuster, Michael",,Erzählende Literatur,ger,
9783749485772; 3749485771,Romeo & Aileen,1. Auflage,Norderstedt,BoD – Books on Demand,2019,592 Seiten,,,,"Dark, April G.",,Spannung,ger,
9783748229766; 3748229763,Rot wie Blut,1. Auflage,Hamburg,tredition,2019,100 Seiten,,,,"Poljak, Ingrid J.",,Erzählende Literatur,ger,
9783748229759; 3748229755,Rot wie Blut,1. Auflage,Hamburg,tredition,2019,100 Seiten,"Poljak, Ingrid J.",,,,,Erzählende Literatur,ger,
9783748542469; 3748542461,Rotz und Wasser,6. Auflage,Berlin,epubli,2019,36 Seiten,,,,"Nolden, Bärbel",,Erzählende Literatur,ger,
,Rückkehr aus dem All,1. Auflage,Euskirchen,Alexander Hengstler,2019,38 Seiten,,,,"Hengstler, Alexander",,Fiktionale Darstellung; Science Fiction,ger,
9783947759316; 3947759312,Rückkehr nach Schapdetten,1. Auflage,Bonn,Kid Verlag,September 2019,159 Seiten,"Gesterkamp, Harald",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783896886415; 389688641X,Rund üm denn Kerktoorn,[1. Auflage],Münster,agenda Verlag,2019,120 Seiten,"Winkelhorst, Annette",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783940835635; 3940835633,Russentied in Tarnow,1. Auflage,Rostock,ß Verlag,[2019],144 Seiten,"Busch, Jochim",,,,,Fiktionale Darstellung; Zweisprachige Ausgaben,ger; nds,
9783518411070,Sämtliche Werke,4. Auflage,Frankfurt am Main,Suhrkamp,2019,505 Seiten,"Hesse, Hermann",,,,,,ger,
9783518411087,Sämtliche Werke,4. Auflage,Frankfurt am Main,Suhrkamp,2019,542 Seiten,"Hesse, Hermann",,,,,,ger,
9783947220502; 3947220502,Sagenhaft böse,Erste Auflage,Rhauderfehn,Fehnland-Verlag,September 2019,292 Seiten,,"Schiller-Rall, Martina; Blümel, Roland",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783954009299; 3954009293,Sagenhafte Lüneburger Heide,[1. Auflage],Erfurt,Sutton Verlag GmbH,[2019],119 Seiten,"Rickling, Matthias",,,,,Anthologie,ger,
9783750202580; 3750202583,SALLY STRASS KÄMPFT GEGEN DAS BÖSE,1. Auflage,Berlin,epubli,2019,192 Seiten,,,,"Breinersdorfer, Fred",,"Krimis, Thriller, Spionage",ger,
9783950483604; 3950483608,Salon 1988 bis heute,1. Auflage,Wien,SalonPresse,September 2019,128 Seiten,,"Vesely, Rainer",,,,Anthologie; Gemischte Anthologien,ger,
9783948235024; 3948235023,Salsa goes sexy!,Erstausgabe,Göttingen,Salsa Verlag,Oktober 2019,175 Seiten,,"Voß, Britta",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783749444953; 3749444951,Sammelband Nr. 6,1. Auflage,Norderstedt,BoD – Books on Demand,2019,284 Seiten,,,,"Guttropf, Walter",,Science Fiction,ger,
,Sammelband phantastischer Kriminalromane,,Karlsfeld,Raposa Verlag,2019-,,"Fuchs, Ruth M.",,,,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,
9783903223257; 3903223255,Sammelsurium,1. Auflage,"Graz, Austria",SoralPro Verlag,Juli 2019,55 Seiten,"Rosenfelder, Gertrude",,,,,Anthologie; Gemischte Anthologien,ger,
9783518804308; 3518804308,Sanfter Schrecken,[1. Auflage],[Berlin],[Suhrkamp],[2019],302 Seiten,"Schmidt, Arno","Rauschenbach, Bernd","Schmidt, Arno","Ellin, Stanley; Schmidt, Arno","Queen, Ellery",Fiktionale Darstellung; Spannung,ger,eng
9783945453551; 3945453550,Sarggeschichte,1. Auflage,"Hamburg, Germany","Literatur Quickie, Probsthayn",2019,24 Seiten,"Kanzler, Fee Katrin",,,,,Anthologie; Erzählende Literatur,ger,
9783750422896; 3750422893,Sauerstoff,1. Auflage,Norderstedt,BoD – Books on Demand,2019,116 Seiten,,,,"Kirsch, Jens",,"Erzählende Literatur; Humor, Satire",ger,
9783746255781; 3746255783,"Schade, dass man einen Wein nicht streicheln kann",,Leipzig,Benno,[2019],128 Seiten,,"Bauch, Volker",,,,Anthologie; Erzählende Literatur: Anthologien,ger,
9783902711861; 3902711868,Schalenmenschen,,Wien,Septime Verlag,[2019],213 Seiten,"Steinbacher, Lydia",,,,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945; Erzählende Literatur,ger,
9783750242968; 3750242968,Schatten auf den Wegen des Lebens,2. Auflage,Berlin,epubli,2019,192 Seiten,,,,"Lamboury, Stefan",,Erzählende Literatur,ger,
9783748190530; 3748190530,Schatz im Scheißhaus,1. Auflage,Norderstedt,BoD – Books on Demand,2019,120 Seiten,,,,"Scheidig, Dieter",,Erzählende Literatur,ger,
9783810703170; 3810703176,"Schau mal Papa, ein Flingumin!",1. Auflage,Aachen,Verlag Mainz,2019,59 Seiten,"Bauer, Christoph",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,
9783749472000; 3749472009,Schauermärchen,1. Auflage,Norderstedt,BoD – Books on Demand,2019,100 Seiten,,,,"Tofall, Sebastian H.",,Horror,ger,
9783748124658; 3748124651,Schaurige Geschichten vom Bauernhof und das Geheimnis der düsteren Kammer,1. Auflage,Norderstedt,Books on Demand,2019,36 Seiten,,,,"Sterntaler, Marlies",,Erzählende Literatur,ger,
9783981793246,Scherbenhaufen,,Kleve,Wasserburg Rindern,[2019],151 Seiten,,"Huckebrink, Alfons; Lingnau, Frank",,,,Fiktionale Darstellung; Gemischte Anthologien,ger,
