Column1;author_username;author_url;text_id;url;text_title;medium_orig;fandom_categories;chapter_amount;creation_date;update_date;wordcount;genre;age_restriction;endorsement_amount;review_amount
3488;Runa D Airi;https://www.fanfiktion.de/u/Runa+D+Airi;5787f92b0004206718c28a0a;https://www.fanfiktion.de/s/5787f92b0004206718c28a0a/1/Traum;Traum;Prosa;Kurzgeschichten;1;14.07.2016;14.07.2016;256;KurzgeschichteAllgemein;P6;0;1
3489;InvisibleShadow;https://www.fanfiktion.de/u/InvisibleShadow;578778630003d147e2e3597;https://www.fanfiktion.de/s/578778630003d147e2e3597/1/Talkin-039-039-bout-my-dream-job;Talkin' 'bout my dream job;Prosa;Kurzgeschichten;1;14.07.2016;14.07.2016;683;KurzgeschichteFreundschaft, Liebesgeschichte;P6;1;1
3490;aurea drakona;https://www.fanfiktion.de/u/aurea+drakona;570045520005814c1146f91e;https://www.fanfiktion.de/s/570045520005814c1146f91e/1/Postkartengeschichten;Postkartengeschichten;Prosa;Kurzgeschichten;7;03.04.2016;13.07.2016;1545;KurzgeschichteAllgemein;P12;0;2
3491;kateling;https://www.fanfiktion.de/u/kateling;578655f9000397941acef283;https://www.fanfiktion.de/s/578655f9000397941acef283/1/Blinder-Koenig;Blinder König;Prosa;Kurzgeschichten;1;13.07.2016;13.07.2016;1009;GeschichteDrama, Schmerz/Trost;P12;2;2
3492;thelittlewolf;https://www.fanfiktion.de/u/thelittlewolf;5784f4a2000401f934a76ed3;https://www.fanfiktion.de/s/5784f4a2000401f934a76ed3/1/Was-fuer-ein-Tag;Was für ein Tag!;Prosa;Kurzgeschichten;1;12.07.2016;12.07.2016;2185;KurzgeschichteAllgemein;P12;0;1
3493;neonunderskin;https://www.fanfiktion.de/u/neonunderskin;57840abe0004203617ccf27a;https://www.fanfiktion.de/s/57840abe0004203617ccf27a/1/Welten-brechen;Welten brechen;Prosa;Kurzgeschichten;1;11.07.2016;11.07.2016;1582;OneshotLiebesgeschichte;P12;2;3
3494;viljamovka;https://www.fanfiktion.de/u/viljamovka;578403db0005fa851252a636;https://www.fanfiktion.de/s/578403db0005fa851252a636/1/Gruene-Augen;Grüne Augen;Prosa;Kurzgeschichten;1;11.07.2016;11.07.2016;2805;GeschichteLiebesgeschichte;P18;0;1
3495;Kanema;https://www.fanfiktion.de/u/Kanema;578392000005fa36694871b;https://www.fanfiktion.de/s/578392000005fa36694871b/1/Vergessen;Vergessen;Prosa;Kurzgeschichten;1;11.07.2016;11.07.2016;1049;KurzgeschichteAllgemein;P12;0;1
3496;Aurorae;https://www.fanfiktion.de/u/Aurorae;5782c0bf000397019d3ec20;https://www.fanfiktion.de/s/5782c0bf000397019d3ec20/1/Oneshot-Sammlung-Mach-was-draus-Nr3;Oneshot Sammlung- Mach was draus Nr3.;Prosa;Kurzgeschichten;1;10.07.2016;10.07.2016;1991;KurzgeschichteAllgemein;P12;0;2
3497;Vollmond Kind;https://www.fanfiktion.de/u/Vollmond+Kind;5782bafc0005127317fbd617;https://www.fanfiktion.de/s/5782bafc0005127317fbd617/1/Der-Traumdieb;Der Traumdieb;Prosa;Kurzgeschichten;1;10.07.2016;10.07.2016;303;KurzgeschichteAbenteuer, Fantasy;P6;0;1
3498;kora23;https://www.fanfiktion.de/u/kora23;57827ccf00055cdf35ce4681;https://www.fanfiktion.de/s/57827ccf00055cdf35ce4681/1/angekettete-Angst;angekettete  Angst;Prosa;Kurzgeschichten;1;10.07.2016;10.07.2016;255;GeschichteAngst;P12;1;1
3499;SayoTenshii;https://www.fanfiktion.de/u/SayoTenshii;578269480004221027f6da61;https://www.fanfiktion.de/s/578269480004221027f6da61/1/Epic-Donat;Epic Donat;Prosa;Kurzgeschichten;1;10.07.2016;10.07.2016;148;OneshotHumor;P6;0;2
3500;Semicolon;https://www.fanfiktion.de/u/Semicolon;578131d00004a2a41cbf185a;https://www.fanfiktion.de/s/578131d00004a2a41cbf185a/1/Red-Smell;Red Smell;Prosa;Kurzgeschichten;1;09.07.2016;09.07.2016;769;SongficAllgemein;P16;0;1
3501;freiheitssuchend;https://www.fanfiktion.de/u/freiheitssuchend;57812cd50003cf251770abce;https://www.fanfiktion.de/s/57812cd50003cf251770abce/1/Abschied;Abschied;Prosa;Kurzgeschichten;1;09.07.2016;09.07.2016;404;KurzgeschichteSchmerz/Trost;P12;0;1
3502;Malina32;https://www.fanfiktion.de/u/Malina32;57812a110004e3c2182594e3;https://www.fanfiktion.de/s/57812a110004e3c2182594e3/1/Mein-Leben-ist-einfacher-als-deins;Mein Leben ist einfacher als deins...?;Prosa;Kurzgeschichten;1;09.07.2016;09.07.2016;1833;GeschichteAllgemein;P12;1;0
3503;DreamerGabriel;https://www.fanfiktion.de/u/DreamerGabriel;577f071d0001dc0822abf6c9;https://www.fanfiktion.de/s/577f071d0001dc0822abf6c9/1/Das-letzte-bisschen-Menschlichkeit;Das letzte bisschen Menschlichkeit;Prosa;Kurzgeschichten;1;08.07.2016;08.07.2016;755;KurzgeschichtePoesie, Angst;P18;0;1
3504;Ita;https://www.fanfiktion.de/u/Ita;56d0c58b00057cac1a97e6a3;https://www.fanfiktion.de/s/56d0c58b00057cac1a97e6a3/1/Itas-Kurzgeschichtensammlung;Itas Kurzgeschichtensammlung;Prosa;Kurzgeschichten;5;26.02.2016;08.07.2016;4203;KurzgeschichteAllgemein;P12;0;1
3505;leila13;https://www.fanfiktion.de/u/leila13;577e8bc3000381e03717d963;https://www.fanfiktion.de/s/577e8bc3000381e03717d963/1/Schlaflos;Schlaflos;Prosa;Kurzgeschichten;1;07.07.2016;07.07.2016;323;KurzgeschichteAllgemein;P12;0;1
3506;Error0815;https://www.fanfiktion.de/u/Error0815;577e437600050af8392951f5;https://www.fanfiktion.de/s/577e437600050af8392951f5/1/Ein-Meteor;Ein Meteor;Prosa;Kurzgeschichten;1;07.07.2016;07.07.2016;469;GeschichteAllgemein;P12;0;1
3507;Starwings;https://www.fanfiktion.de/u/Starwings;577e1fe500010f0719fcb625;https://www.fanfiktion.de/s/577e1fe500010f0719fcb625/1/Verbrannte-Traenen;Verbrannte Tränen;Prosa;Kurzgeschichten;1;07.07.2016;07.07.2016;1001;KurzgeschichteDrama, Freundschaft;P12;1;1
3508;LucyCullen;https://www.fanfiktion.de/u/LucyCullen;577d55f90001d6d92665c479;https://www.fanfiktion.de/s/577d55f90001d6d92665c479/1/Stummer-Zeuge;Stummer Zeuge;Prosa;Kurzgeschichten;1;06.07.2016;06.07.2016;357;KurzgeschichteDrama;P12;0;2
3509;dextro-energie;https://www.fanfiktion.de/u/dextro-energie;577d39a7000099142f905dbd;https://www.fanfiktion.de/s/577d39a7000099142f905dbd/1/Fliegen;Fliegen;Prosa;Kurzgeschichten;1;06.07.2016;06.07.2016;1866;KurzgeschichteLiebesgeschichte;P12;1;4
3510;Sakura-;https://www.fanfiktion.de/u/Sakura-;577d34c300027882153d65c0;https://www.fanfiktion.de/s/577d34c300027882153d65c0/1/F-L-Y;F L Y;Prosa;Kurzgeschichten;1;06.07.2016;06.07.2016;1781;KurzgeschichteFamilie, Liebesgeschichte;P12;0;3
3511;Psyrhos;https://www.fanfiktion.de/u/Psyrhos;577cf33a0005f76413ae4cfc;https://www.fanfiktion.de/s/577cf33a0005f76413ae4cfc/1/Sinnraum;Sinnraum;Prosa;Kurzgeschichten;1;06.07.2016;06.07.2016;1073;KurzgeschichteMystery, Horror;P18-AVL;0;0
3512;Lauren Cooper;https://www.fanfiktion.de/u/Lauren+Cooper;577c111a0005f5cf343013a8;https://www.fanfiktion.de/s/577c111a0005f5cf343013a8/1/Junge-Liebe;Junge Liebe;Prosa;Kurzgeschichten;1;05.07.2016;05.07.2016;400;KurzgeschichteFreundschaft, Liebesgeschichte;P6;0;1
3513;Lauren Cooper;https://www.fanfiktion.de/u/Lauren+Cooper;577c0fba0005f5cf1dee052b;https://www.fanfiktion.de/s/577c0fba0005f5cf1dee052b/1/Der-Abschied;Der Abschied;Prosa;Kurzgeschichten;1;05.07.2016;05.07.2016;669;KurzgeschichteSchmerz/Trost, Liebesgeschichte;P6;0;1
3514;ShadowRider;https://www.fanfiktion.de/u/ShadowRider;577c03470005f719330a70bf;https://www.fanfiktion.de/s/577c03470005f719330a70bf/1/Von-guten-und-boesen-Traeumen;Von guten und bösen Träumen;Prosa;Kurzgeschichten;1;05.07.2016;05.07.2016;338;GeschichteAllgemein;P16;0;1
3515;Keldan;https://www.fanfiktion.de/u/Keldan;577bb7260005b08b352ce415;https://www.fanfiktion.de/s/577bb7260005b08b352ce415/1/Keine-Wahl;Keine Wahl!;Prosa;Kurzgeschichten;1;05.07.2016;05.07.2016;4216;KurzgeschichteAllgemein;P12;1;1
3516;Fanatiker007;https://www.fanfiktion.de/u/Fanatiker007;5766717e00052a7f33fbb4a0;https://www.fanfiktion.de/s/5766717e00052a7f33fbb4a0/1/Kurzgeschichtensammlung;Kurzgeschichtensammlung;Prosa;Kurzgeschichten;5;19.06.2016;05.07.2016;2971;KurzgeschichteAllgemein;P12;1;1
3517;LunedYBleidd;https://www.fanfiktion.de/u/LunedYBleidd;577b64130005e66a3b85baab;https://www.fanfiktion.de/s/577b64130005e66a3b85baab/1/Die-Mauer-im-Meer;Die Mauer im Meer;Prosa;Kurzgeschichten;1;05.07.2016;05.07.2016;808;KurzgeschichteAllgemein;P12;1;1
3518;Poissillion;https://www.fanfiktion.de/u/Poissillion;577b18600004c1843b032691;https://www.fanfiktion.de/s/577b18600004c1843b032691/1/Stay;Stay;Prosa;Kurzgeschichten;1;05.07.2016;05.07.2016;248;GeschichteFreundschaft, Schmerz/Trost;P12;0;1
3519;Lauren Cooper;https://www.fanfiktion.de/u/Lauren+Cooper;577a78e90005f5cf1624b446;https://www.fanfiktion.de/s/577a78e90005f5cf1624b446/1/Vote-quot-Yes-quot;"Vote ""Yes!""";Prosa;Kurzgeschichten;1;04.07.2016;04.07.2016;1017;KurzgeschichteAllgemein;P12;1;3
3520;AlexandradeNil;https://www.fanfiktion.de/u/AlexandradeNil;5778d82f00057c8319161d3c;https://www.fanfiktion.de/s/5778d82f00057c8319161d3c/1/Schmerz;Schmerz;Prosa;Kurzgeschichten;6;03.07.2016;04.07.2016;2639;KurzgeschichteDrama, Angst;P12;2;5
3521;ChocolaOkami;https://www.fanfiktion.de/u/ChocolaOkami;5779365e0005f53a271ebebf;https://www.fanfiktion.de/s/5779365e0005f53a271ebebf/1/A-Dreamer-039-s-Message;A Dreamer's Message;Prosa;Kurzgeschichten;1;03.07.2016;03.07.2016;1111;KurzgeschichteFantasy, Schmerz/Trost;P12;0;2
3522;Furiko;https://www.fanfiktion.de/u/Furiko;5778221400037cd11df4b350;https://www.fanfiktion.de/s/5778221400037cd11df4b350/1/Falsches-Ich;Falsches Ich;Prosa;Kurzgeschichten;7;02.07.2016;02.07.2016;6869;GeschichteFamilie;P12;0;1
3523;elisamarie;https://www.fanfiktion.de/u/elisamarie;57781e130002f1262eca1e98;https://www.fanfiktion.de/s/57781e130002f1262eca1e98/1/Zerissen;Zerissen;Prosa;Kurzgeschichten;1;02.07.2016;02.07.2016;308;KurzgeschichteAngst, Schmerz/Trost;P12;0;2
3524;Flammenherz;https://www.fanfiktion.de/u/Flammenherz;57769ce20005518e2a3aad7a;https://www.fanfiktion.de/s/57769ce20005518e2a3aad7a/1/It-039-s-over;It's over;Prosa;Kurzgeschichten;1;01.07.2016;01.07.2016;124;KurzgeschichteSchmerz/Trost;P12;0;1
3525;Peganx;https://www.fanfiktion.de/u/Peganx;57755898000459ddc76a99a;https://www.fanfiktion.de/s/57755898000459ddc76a99a/1/Antriebslos;Antriebslos;Prosa;Kurzgeschichten;1;30.06.2016;30.06.2016;1149;OneshotDrama, Schmerz/Trost;P16;1;2
3526;Gajevy;https://www.fanfiktion.de/u/Gajevy;573b43310005da10cf529c8;https://www.fanfiktion.de/s/573b43310005da10cf529c8/1/Dear;Dear...;Prosa;Kurzgeschichten;2;17.05.2016;29.06.2016;18;SongficFamilie, Schmerz/Trost;P18;0;0
3527;Der Herr Koi;https://www.fanfiktion.de/u/Der+Herr+Koi;57743092000067b01c9c89a6;https://www.fanfiktion.de/s/57743092000067b01c9c89a6/1/Sein-Reich;Sein Reich;Prosa;Kurzgeschichten;1;29.06.2016;29.06.2016;286;KurzgeschichteAllgemein;P6;1;0
3528;Syzzlia;https://www.fanfiktion.de/u/Syzzlia;57742b280005e4122e536df3;https://www.fanfiktion.de/s/57742b280005e4122e536df3/1/Abschied;Abschied;Prosa;Kurzgeschichten;1;29.06.2016;29.06.2016;1164;GeschichteDrama, Schmerz/Trost;P12;0;1
3529;LikeABoss;https://www.fanfiktion.de/u/LikeABoss;577426e4000404aa2bc2aae5;https://www.fanfiktion.de/s/577426e4000404aa2bc2aae5/1/Feather;Feather;Prosa;Kurzgeschichten;1;29.06.2016;29.06.2016;274;GeschichteAllgemein;P6;0;1
3530;LikeABoss;https://www.fanfiktion.de/u/LikeABoss;577425d0000404aa3574ba52;https://www.fanfiktion.de/s/577425d0000404aa3574ba52/1/Koma;Koma;Prosa;Kurzgeschichten;1;29.06.2016;29.06.2016;548;GeschichteAllgemein;P12;0;1
3531;Zeilen;https://www.fanfiktion.de/u/Zeilen;56cdfb6b0004ddd42085f511;https://www.fanfiktion.de/s/56cdfb6b0004ddd42085f511/1/Stillstand;Stillstand;Prosa;Kurzgeschichten;1;24.02.2016;29.06.2016;221;KurzgeschichteAllgemein;P12;0;0
3532;Kayla64;https://www.fanfiktion.de/u/Kayla64;5772dc4600041b501cb70a5c;https://www.fanfiktion.de/s/5772dc4600041b501cb70a5c/1/Schutzengel;Schutzengel;Prosa;Kurzgeschichten;1;28.06.2016;28.06.2016;551;KurzgeschichteLiebesgeschichte;P12;0;1
3533;Kai-ponders;https://www.fanfiktion.de/u/Kai-ponders;57718c0c000490db1ceb101f;https://www.fanfiktion.de/s/57718c0c000490db1ceb101f/1/Schwarze-Doc-Martens-oder-Der-Riese;Schwarze Doc Martens oder Der Riese;Prosa;Kurzgeschichten;1;27.06.2016;27.06.2016;789;KurzgeschichteFreundschaft;P6;1;1
3534;sword blade;https://www.fanfiktion.de/u/sword+blade;577174d70005727d2fed63b7;https://www.fanfiktion.de/s/577174d70005727d2fed63b7/1/Ich-schaue-zum-Mond;Ich schaue zum Mond;Prosa;Kurzgeschichten;1;27.06.2016;27.06.2016;381;KurzgeschichteSchmerz/Trost;P18;0;1
3535;Susannah Regeha;https://www.fanfiktion.de/u/Susannah+Regeha;577169500002f9a9c62838f;https://www.fanfiktion.de/s/577169500002f9a9c62838f/1/Kirschblueten;Kirschblüten;Prosa;Kurzgeschichten;1;27.06.2016;27.06.2016;2135;KurzgeschichteAllgemein;P6;0;1
3536;Nyx978;https://www.fanfiktion.de/u/Nyx978;57711d2a0005c28013983264;https://www.fanfiktion.de/s/57711d2a0005c28013983264/1/Life-Soundtrack;Life Soundtrack;Prosa;Kurzgeschichten;1;27.06.2016;27.06.2016;419;KurzgeschichteHumor;P12;0;1
3537;White Rabbit666;https://www.fanfiktion.de/u/White+Rabbit666;576fd59900035386258636fc;https://www.fanfiktion.de/s/576fd59900035386258636fc/1/Chilschrank;#Chilschrank;Prosa;Kurzgeschichten;1;26.06.2016;26.06.2016;489;GeschichteHumor, Freundschaft;P12;1;0
3538;MissRiddle24;https://www.fanfiktion.de/u/MissRiddle24;576ec38c0005621388942a1;https://www.fanfiktion.de/s/576ec38c0005621388942a1/1/Hallo-Angst;Hallo Angst!;Prosa;Kurzgeschichten;1;25.06.2016;25.06.2016;573;OneshotAllgemein;P12;0;0
3539;Traumstunde;https://www.fanfiktion.de/u/Traumstunde;576ea3bd0005698f3a0293bc;https://www.fanfiktion.de/s/576ea3bd0005698f3a0293bc/1/Ex-und-Hopp-EXTRA;Ex und Hopp EXTRA;Prosa;Kurzgeschichten;1;25.06.2016;25.06.2016;1373;KurzgeschichteHumor, Krimi;P12;0;0
3540;Traumfaenger27;https://www.fanfiktion.de/u/Traumfaenger27;576e3e7f00057f5d117f95d9;https://www.fanfiktion.de/s/576e3e7f00057f5d117f95d9/1/Schatten;Schatten;Prosa;Kurzgeschichten;1;25.06.2016;25.06.2016;99;KurzgeschichteAllgemein;P12;1;1
3541;Shin Akazawa;https://www.fanfiktion.de/u/Shin+Akazawa;576c5ce800055a592738c9c8;https://www.fanfiktion.de/s/576c5ce800055a592738c9c8/1/Ein-Pfefferminzgefuehl;Ein Pfefferminzgefühl ???;Prosa;Kurzgeschichten;1;24.06.2016;24.06.2016;1462;KurzgeschichteFantasy, Freundschaft;P12;0;1
3542;Mary-JaneBibione;https://www.fanfiktion.de/u/Mary-JaneBibione;576c486f0005d1ff3aa69327;https://www.fanfiktion.de/s/576c486f0005d1ff3aa69327/1/Der-angebliche-Werwolf;Der angebliche Werwolf;Prosa;Kurzgeschichten;1;23.06.2016;23.06.2016;1204;KurzgeschichteDrama, Horror;P16;1;2
3543;Winterregen;https://www.fanfiktion.de/u/Winterregen;576c43da00053655b7b075c;https://www.fanfiktion.de/s/576c43da00053655b7b075c/1/Liebe-bedeutet-Schmerz-keine-Liebe-ebenso;Liebe bedeutet Schmerz, keine Liebe ebenso;Prosa;Kurzgeschichten;1;23.06.2016;23.06.2016;111;KurzgeschichteAllgemein;P6;0;3
3544;--PHOENYX--;https://www.fanfiktion.de/u/--PHOENYX--;576c188e000317c230526bce;https://www.fanfiktion.de/s/576c188e000317c230526bce/1/L-E-Y-L-A;L E Y L A;Prosa;Kurzgeschichten;1;23.06.2016;23.06.2016;513;KurzgeschichteAngst, Tragödie;P16;0;0
3545;NejiChan;https://www.fanfiktion.de/u/NejiChan;5762d10a00052ff62167bf64;https://www.fanfiktion.de/s/5762d10a00052ff62167bf64/1/The-Beast-inside;The Beast inside;Prosa;Kurzgeschichten;2;16.06.2016;22.06.2016;1974;GeschichteFamilie, Fantasy;P12;0;1
3546;jenimomo;https://www.fanfiktion.de/u/jenimomo;576992be0005ef2a219dd262;https://www.fanfiktion.de/s/576992be0005ef2a219dd262/1/Stille-und-Dunkelheit;Stille und Dunkelheit;Prosa;Kurzgeschichten;1;21.06.2016;21.06.2016;174;KurzgeschichteAllgemein;P6;0;1
3547;LeylaxCharly;https://www.fanfiktion.de/u/LeylaxCharly;576859040004329d1370960c;https://www.fanfiktion.de/s/576859040004329d1370960c/1/1-Ganz;(1) Ganz;Prosa;Kurzgeschichten;1;20.06.2016;20.06.2016;2522;KurzgeschichteFreundschaft, Schmerz/Trost;P12;4;2
3548;lydiaakeks;https://www.fanfiktion.de/u/lydiaakeks;57681d0000059d0c24b9be44;https://www.fanfiktion.de/s/57681d0000059d0c24b9be44/1/Das-Loch-in-meinem-Herzen;Das Loch in meinem Herzen;Prosa;Kurzgeschichten;1;20.06.2016;20.06.2016;673;KurzgeschichteAngst, Tragödie;P12;0;1
3549;ChelseaHails;https://www.fanfiktion.de/u/ChelseaHails;576816700005ee8ad04a131;https://www.fanfiktion.de/s/576816700005ee8ad04a131/1/Was-ist-das-dieses-Herz;Was ist das, dieses Herz?;Prosa;Kurzgeschichten;1;20.06.2016;20.06.2016;1112;KurzgeschichteSchmerz/Trost, Liebesgeschichte;P12;0;1
3550;NoemiHP;https://www.fanfiktion.de/u/NoemiHP;57670245000524c6e9b6fc6;https://www.fanfiktion.de/s/57670245000524c6e9b6fc6/1/Sekunden;Sekunden;Prosa;Kurzgeschichten;1;19.06.2016;19.06.2016;335;GeschichteSchmerz/Trost;P12;1;1
3551;namenloses;https://www.fanfiktion.de/u/namenloses;5766ca96000437372f7a4d16;https://www.fanfiktion.de/s/5766ca96000437372f7a4d16/1/Mindshit;Mindshit;Prosa;Kurzgeschichten;1;19.06.2016;19.06.2016;563;GeschichteAllgemein;P12;0;1
3552;Nicole9919;https://www.fanfiktion.de/u/Nicole9919;576671f70005a12d2c2cbdc2;https://www.fanfiktion.de/s/576671f70005a12d2c2cbdc2/1/Auf-dem-Dach-oder-Vertraust-du-mir;Auf dem Dach - oder Vertraust du mir?;Prosa;Kurzgeschichten;1;19.06.2016;19.06.2016;2635;OneshotFreundschaft, Schmerz/Trost;P6;2;1
3553;fangirl00;https://www.fanfiktion.de/u/fangirl00;5766616d0005b87212e96d20;https://www.fanfiktion.de/s/5766616d0005b87212e96d20/1/Mache-nicht-etwas-um-mit-etwas-kostbarem-zu-bezahlen;Mache nicht etwas, um mit etwas kostbarem zu bezahlen;Prosa;Kurzgeschichten;1;19.06.2016;19.06.2016;449;GeschichteAllgemein;P12;0;1
3554;Algernon;https://www.fanfiktion.de/u/Algernon;5765c3000005ed9e34b301c4;https://www.fanfiktion.de/s/5765c3000005ed9e34b301c4/1/Im-Schutz-der-Dunkelheit;Im Schutz der Dunkelheit;Prosa;Kurzgeschichten;1;18.06.2016;18.06.2016;409;KurzgeschichteAllgemein;P12;1;1
3555;Ellimode;https://www.fanfiktion.de/u/Ellimode;5764ffbe0005e33c23ddd8d9;https://www.fanfiktion.de/s/5764ffbe0005e33c23ddd8d9/1/Freunde;Freunde;Prosa;Kurzgeschichten;1;18.06.2016;18.06.2016;208;KurzgeschichteSchmerz/Trost;P6;0;1
3556;Mary-JaneBibione;https://www.fanfiktion.de/u/Mary-JaneBibione;576488b00005d1ffd39aafc;https://www.fanfiktion.de/s/576488b00005d1ffd39aafc/1/Die-traurige-Realitaet-aus-anderer-Sicht;Die traurige Realität aus anderer Sicht;Prosa;Kurzgeschichten;1;18.06.2016;18.06.2016;1151;KurzgeschichteAngst, Schmerz/Trost;P12;0;1
3557;Joe King;https://www.fanfiktion.de/u/Joe+King;5763f23a0005eb94c6d47fb;https://www.fanfiktion.de/s/5763f23a0005eb94c6d47fb/1/Illusion;Illusion;Prosa;Kurzgeschichten;1;17.06.2016;17.06.2016;261;KurzgeschichteSchmerz/Trost;P12;0;1
3558;elisamarie;https://www.fanfiktion.de/u/elisamarie;5763deef0002f1262cf4e895;https://www.fanfiktion.de/s/5763deef0002f1262cf4e895/1/Der-kleine-braune-Leberfleck;Der kleine braune Leberfleck;Prosa;Kurzgeschichten;1;17.06.2016;17.06.2016;201;KurzgeschichteSchmerz/Trost, Liebesgeschichte;P12;0;1
3559;JanaMoon;https://www.fanfiktion.de/u/JanaMoon;57631b330002103c25ff4535;https://www.fanfiktion.de/s/57631b330002103c25ff4535/1/Verliebt;Verliebt;Prosa;Kurzgeschichten;1;16.06.2016;16.06.2016;115;KurzgeschichteSchmerz/Trost;P12;0;1
3560;TigerDJane;https://www.fanfiktion.de/u/TigerDJane;5762f496000425a137f00ef6;https://www.fanfiktion.de/s/5762f496000425a137f00ef6/1/Mein;Mein!!;Prosa;Kurzgeschichten;1;16.06.2016;16.06.2016;434;KurzgeschichteFreundschaft, Liebesgeschichte;P12;0;1
3561;Unicorn6;https://www.fanfiktion.de/u/Unicorn6;5762de7f00014d111a478d7a;https://www.fanfiktion.de/s/5762de7f00014d111a478d7a/1/Benjamin-Eine-Inklusionsgeschichte;Benjamin - Eine Inklusionsgeschichte;Prosa;Kurzgeschichten;1;16.06.2016;16.06.2016;3185;KurzgeschichteAbenteuer, Schmerz/Trost;P6;0;0
3562;Joe King;https://www.fanfiktion.de/u/Joe+King;576154c80005eb94bf8e1c2;https://www.fanfiktion.de/s/576154c80005eb94bf8e1c2/1/Der-Mann-mit-dem-Regenschirm;Der Mann mit dem Regenschirm;Prosa;Kurzgeschichten;1;15.06.2016;15.06.2016;341;KurzgeschichteTragödie;P12;1;1
3563;EinBananaHorn;https://www.fanfiktion.de/u/EinBananaHorn;57605ee200024b436fe4dd2;https://www.fanfiktion.de/s/57605ee200024b436fe4dd2/1/Einfach-zu-Zweit;Einfach zu Zweit;Prosa;Kurzgeschichten;1;14.06.2016;14.06.2016;884;GeschichteAngst, Familie;P16;0;0
3564;FeanorCurufinwe;https://www.fanfiktion.de/u/FeanorCurufinwe;576053260004b7f0a56c161;https://www.fanfiktion.de/s/576053260004b7f0a56c161/1/Carpe-Diem;Carpe Diem;Prosa;Kurzgeschichten;1;14.06.2016;14.06.2016;1019;GeschichteAllgemein;P12;0;0
3565;Farnherz;https://www.fanfiktion.de/u/Farnherz;576052f2000407d52829ebc5;https://www.fanfiktion.de/s/576052f2000407d52829ebc5/1/Das-Date;Das Date;Prosa;Kurzgeschichten;1;14.06.2016;14.06.2016;708;KurzgeschichteHumor, Freundschaft;P12;1;0
3566;FeanorCurufinwe;https://www.fanfiktion.de/u/FeanorCurufinwe;5760529d0004b7f029ab3570;https://www.fanfiktion.de/s/5760529d0004b7f029ab3570/1/Der-Mann-und-der-den-sie-Rick-nannten-The-French-75-and-The-Old-Fashioned;Der Mann und der, den sie Rick nannten - The French 75 and The Old Fashioned;Prosa;Kurzgeschichten;1;14.06.2016;14.06.2016;1124;GeschichteAllgemein;P12;0;1
3567;Lolaa21;https://www.fanfiktion.de/u/Lolaa21;575efcad00040c8f2844a3a6;https://www.fanfiktion.de/s/575efcad00040c8f2844a3a6/1/Die-Tote-und-das-Biest;Die Tote und das Biest;Prosa;Kurzgeschichten;1;13.06.2016;13.06.2016;638;GeschichteAllgemein;P18;0;1
3568;KorbohneD;https://www.fanfiktion.de/u/KorbohneD;575eda5b000201d71190033a;https://www.fanfiktion.de/s/575eda5b000201d71190033a/1/Stand-Mann-vor-Gott;Stand Mann vor Gott;Prosa;Kurzgeschichten;1;13.06.2016;13.06.2016;731;GeschichteAllgemein;P12;0;0
3569;FrlSursulapitschi;https://www.fanfiktion.de/u/FrlSursulapitschi;575d8b9f0004f8faab5c01f;https://www.fanfiktion.de/s/575d8b9f0004f8faab5c01f/1/Wahre-Freundschaft;Wahre Freundschaft;Prosa;Kurzgeschichten;1;12.06.2016;12.06.2016;3451;KurzgeschichteFreundschaft, Liebesgeschichte;P16;0;1
3570;Alagvaile;https://www.fanfiktion.de/u/Alagvaile;575d33e40005e92b785f0a2;https://www.fanfiktion.de/s/575d33e40005e92b785f0a2/1/Hinter-quot-Krieg-und-Frieden-quot-im-Buecherregal;"Hinter ""Krieg und Frieden"" im Bücherregal";Prosa;Kurzgeschichten;1;12.06.2016;12.06.2016;342;KurzgeschichteTragödie;P12;1;1
3571;Ophelia1601;https://www.fanfiktion.de/u/Ophelia1601;575d04b50001dd372e285caf;https://www.fanfiktion.de/s/575d04b50001dd372e285caf/1/Die-Flucht;Die Flucht;Prosa;Kurzgeschichten;1;12.06.2016;12.06.2016;2226;GeschichteLiebesgeschichte;P12;6;5
3572;Reading Cookie;https://www.fanfiktion.de/u/Reading+Cookie;575b0c470005e844d62b1af;https://www.fanfiktion.de/s/575b0c470005e844d62b1af/1/ER-und-sie;ER und sie;Prosa;Kurzgeschichten;1;10.06.2016;10.06.2016;115;KurzgeschichteDrama, Liebesgeschichte;P16;1;1
3573;Corbinly;https://www.fanfiktion.de/u/Corbinly;575a6d370004f13b1df7fdab;https://www.fanfiktion.de/s/575a6d370004f13b1df7fdab/1/Erwacht;Erwacht;Prosa;Kurzgeschichten;1;10.06.2016;10.06.2016;257;GeschichteAllgemein;P12;0;1
3574;Nessgram;https://www.fanfiktion.de/u/Nessgram;5759ef500005e7a0399fa52b;https://www.fanfiktion.de/s/5759ef500005e7a0399fa52b/1/Kleinere-Kuechendesaster;Kleinere Küchendesaster;Prosa;Kurzgeschichten;1;10.06.2016;10.06.2016;491;KurzgeschichteAllgemein;P12;2;2
3575;xsuperherox;https://www.fanfiktion.de/u/xsuperherox;57597d0400050428385b68c6;https://www.fanfiktion.de/s/57597d0400050428385b68c6/1/an-angel-will-die;an angel will die.;Prosa;Kurzgeschichten;6;09.06.2016;09.06.2016;6901;KurzgeschichteSchmerz/Trost;P18-AVL;0;0
